"KER.PA.Close","CPRI.Close","RMS.PA.Close","MC.PA.Close","CFR.SW.Close","ADS.DE.Close","NKE.DE.Close","PUM.DE.Close"
405,13.9300003051758,572.799987792969,314.899993896484,52.3199996948242,171.940002441406,66.8600006103516,48.5
377.600006103516,9.65999984741211,548.200012207031,297.600006103516,49.4000015258789,175.699996948242,63.9599990844727,49.7999992370605
391.049987792969,8.14999961853027,558.599975585938,311.25,51.1800003051758,173,64.8199996948242,48.4000015258789
357.600006103516,7.51999998092651,525,287.950012207031,51.3199996948242,166.919998168945,58.3600006103516,42.1399993896484
380.299987792969,10.0200004577637,560,294.950012207031,52.2999992370605,177.080001831055,63.939998626709,43.4799995422363
419.700012207031,9.86999988555908,606.200012207031,311,53.5200004577637,191.5,66.2699966430664,46.8600006103516
405.950012207031,9.22000026702881,603.400024414062,311.399993896484,51.2200012207031,180.619995117188,58.5,44.3199996948242
448.350006103516,11.1099996566772,641.200012207031,339.149993896484,54.5,195.320007324219,65.1999969482422,49.7400016784668
472.100006103516,12.8900003433228,656.200012207031,363.5,55.0800018310547,211,74.0899963378906,56.4000015258789
492.350006103516,13.4399995803833,671.400024414062,363.700012207031,55.1199989318848,214.600006103516,77.3300018310547,57.1500015258789
479.5,11.6700000762939,645,341.649993896484,52.9000015258789,208.949996948242,75.1399993896484,55.9500007629395
481.5,11.25,639.799987792969,350,52.0999984741211,206.800003051758,77.4300003051758,54.1500015258789
475.899993896484,10.789999961853,628.799987792969,338.450012207031,53.060001373291,205.899993896484,77.1600036621094,54.4000015258789
455,8.90999984741211,592,324.649993896484,50.4000015258789,199.850006103516,73.7099990844727,52.6800003051758
455.600006103516,8.13000011444092,598.599975585938,325.350006103516,50.8199996948242,197.75,73.0100021362305,51.3600006103516
452.700012207031,8.52999973297119,604.799987792969,325.049987792969,49.9599990844727,188.550003051758,72.6500015258789,47.689998626709
468.399993896484,10.7399997711182,604.799987792969,339.75,52.4199981689453,200.100006103516,76.8099975585938,50.5999984741211
477,12.789999961853,617.200012207031,344.5,55.2400016784668,207.899993896484,79.1399993896484,53.5
475.350006103516,13.789999961853,636,343.200012207031,54.4199981689453,216,78.870002746582,54.3600006103516
473.700012207031,13.3800001144409,641.799987792969,347.399993896484,54.439998626709,224.300003051758,79.25,57.5
473.507501220703,13.0299997329712,650.409991455078,343.957501220703,53.2670001983643,209.294999694824,78.4185001373291,54.3694999694824
483.75,14.4099998474121,672.799987792969,352,55.5800018310547,224.899993896484,78.120002746582,58.5
475,13.3599996566772,675.599975585938,342,53.5400009155273,214.300003051758,76.4199981689453,56.4599990844727
477.25,12.2399997711182,668.599975585938,342.799987792969,53.8199996948242,211.699996948242,79.879997253418,55.2799987792969
503.399993896484,12.9300003051758,684.799987792969,358,55.1399993896484,218.699996948242,82.1399993896484,57.5400009155273
508.899993896484,12.1999998092651,694.799987792969,360.450012207031,55.5200004577637,221.600006103516,82.370002746582,57.1199989318848
489,11.4799995422363,669.200012207031,350,53.4000015258789,211.199996948242,78.6500015258789,54.2000007629395
464.950012207031,11.1199998855591,672.599975585938,353.450012207031,52.6599998474121,206.800003051758,81.5899963378906,53.7999992370605
457.049987792969,11.7399997711182,701,348.649993896484,53.3400001525879,208.399993896484,82.2799987792969,54.0200004577637
451.350006103516,12.5,674.400024414062,340.850006103516,52.2400016784668,205.399993896484,81.4700012207031,52.9799995422363
464.850006103516,13.8599996566772,685.599975585938,350.950012207031,54.3400001525879,206.800003051758,82.2799987792969,55.2999992370605
466.950012207031,15.039999961853,676.799987792969,357,55.5800018310547,205.399993896484,83.2900009155273,55.1199989318848
476.450012207031,16.5599994659424,681.200012207031,359.799987792969,56.2200012207031,212.5,83.3199996948242,58.0999984741211
460.200012207031,15.25,667.799987792969,352.450012207031,54.8199996948242,209.199996948242,79.8000030517578,57.3800010681152
454.68500213623,13.960000038147,672.989999389648,346.944999694824,54.0690002441406,205.959999847412,81.4544998168945,56.548999786377
450.950012207031,13.8800001144409,646.200012207031,338.549987792969,52.4599990844727,193.850006103516,77.9899978637695,53.4799995422363
451.799987792969,13.8100004196167,665.799987792969,342.5,53.5400009155273,198.850006103516,80.7699966430664,55.0400009155273
433.5,13.2399997711182,650,336.399993896484,53.439998626709,200,81.3399963378906,54.7999992370605
442.649993896484,14.0299997329712,672.200012207031,345.549987792969,54.6800003051758,209.100006103516,83.6800003051758,59.2599983215332
447.5,15.0100002288818,679.799987792969,352.25,55.7599983215332,207.899993896484,83.25,60.0999984741211
439.25,14.3100004196167,661.400024414062,348.899993896484,55.7200012207031,205.5,83.5299987792969,58.2799987792969
435.950012207031,13.3999996185303,670.400024414062,346.850006103516,55.9000015258789,204.300003051758,82.9400024414062,60
422.299987792969,12.8999996185303,673.599975585938,335.049987792969,52.9799995422363,198.149993896484,79.620002746582,57.9000015258789
415.350006103516,13.0100002288818,667,331,52.3400001525879,195.25,79.5,57.1599998474121
411.350006103516,12.8699998855591,665.200012207031,330.25,51.2999992370605,200.300003051758,79.2799987792969,59.4000015258789
429.799987792969,14.3800001144409,700,350.049987792969,54.1399993896484,214.899993896484,83.5899963378906,60.7200012207031
440.049987792969,13.4499998092651,690,357.5,54.6599998474121,218.100006103516,84.629997253418,61.3800010681152
436.049987792969,13.9799995422363,693.599975585938,361.75,54.4199981689453,220.199996948242,85,61.0999984741211
433.25,15.0600004196167,691,359.850006103516,55.3621051186009,216.699996948242,84.6100006103516,60.2200012207031
422.899993896484,14.5,697.799987792969,355.299987792969,52.1599998474121,217.800003051758,85.879997253418,60.3400001525879
431.950012207031,15.9930000305176,700.200012207031,361.950012207031,53.5,221.899993896484,86.8300018310547,60.9199981689453
448.600006103516,16.3999996185303,710,365.399993896484,55.2799987792969,228.899993896484,87.9700012207031,62.7999992370605
467.600006103516,17.8500003814697,712,373.850006103516,55.5800018310547,233,89.9300003051758,62.1399993896484
480.950012207031,16.3700008392334,746.599975585938,386.799987792969,56.7799987792969,239,90.5400009155273,64.5800018310547
469.600006103516,15.039999961853,747.799987792969,375,55.8800010681152,237.199996948242,87.6500015258789,64.1800003051758
476.399993896484,16.7999992370605,746,378.899993896484,58.4201053017064,235.519999694824,87.8814994812012,64.8979997634888
487.75,17.4599990844727,754.599975585938,384.950012207031,58.5200004577637,241.100006103516,89.4599990844727,65.8199996948242
504.200012207031,17.8899993896484,773.200012207031,393.450012207031,61.3199996948242,250.199996948242,91.9899978637695,69
507.399993896484,20.0400009155273,774,390.049987792969,60.9599990844727,254.800003051758,91.2200012207031,69.4599990844727
536.099975585938,20.8600006103516,786.200012207031,404.25,65.2200012207031,264.5,90.9899978637695,72.1399993896484
521.299987792969,23.2900009155273,770,396.100006103516,65.1600036621094,257.399993896484,91.5299987792969,70.4599990844727
525,21.0200004577637,765,395.299987792969,64.9599990844727,251.300003051758,90.8600006103516,67.9400024414062
522,19.4799995422363,767,398.399993896484,63.8600006103516,248.199996948242,90.1800003051758,67.3600006103516
487,16.6499996185303,744.599975585938,375.100006103516,59.9000015258789,234.300003051758,85.4700012207031,65.5199966430664
487.350006103516,17.2099990844727,738.400024414062,379.149993896484,60.7999992370605,230.100006103516,84.879997253418,65.5999984741211
480.5,17.0100002288818,731.400024414062,371.450012207031,59.939998626709,230.800003051758,84.4199981689453,66.2799987792969
495.149993896484,18.3999996185303,746.400024414062,376.799987792969,60,240.5,88.1900024414062,68.4400024414062
507,16.7700004577637,754.400024414062,379.149993896484,59.5400009155273,241.399993896484,89.0299987792969,69.0400009155273
510,16.5300006866455,749,377.299987792969,59.9000015258789,240.699996948242,88.2399978637695,67.5599975585938
509.899993896484,15.75,739.200012207031,380.049987792969,61.6199989318848,237.600006103516,87.6699981689453,68.5999984741211
504,15.7799997329712,742.799987792969,378.899993896484,60,235.800003051758,86.75,68.2200012207031
497.600006103516,16.2999992370605,751,390.649993896484,62.1800003051758,242.699996948242,89.7200012207031,69.7799987792969
474.600006103516,15.3199996948242,726.799987792969,381.350006103516,60.8600006103516,235.699996948242,87.9400024414062,67.5599975585938
474.899993896484,15.1099996566772,736,383.850006103516,60.3600006103516,238,88.4100036621094,69.0199966430664
477,14.3699998855591,737.799987792969,387.700012207031,60.0800018310547,233,85.5400009155273,67.5
481.25,15.6599998474121,741.400024414062,389.5,60.4000015258789,231.399993896484,85.0199966430664,67.6800003051758
484.25,15.6300001144409,743.799987792969,390.5,60.439998626709,233.600006103516,85.9300003051758,68.8199996948242
481,15.3400001525879,739.400024414062,391.600006103516,60.0800018310547,235.100006103516,86.3499984741211,69.6600036621094
492.399993896484,15.2299995422363,763.400024414062,401.850006103516,61.5999984741211,244.600006103516,87.6999969482422,70.5
494.799987792969,15.6774999141693,750.599975585938,396.700012207031,61.5,241.399993896484,86.9300003051758,70.0999984741211
499.950012207031,15.710000038147,770.599975585938,404,62.4199981689453,247.899993896484,88.3099975585938,71.5599975585938
498.799987792969,15.5299997329712,766.599975585938,402.649993896484,63.2599983215332,241,87.8300018310547,69.8199996948242
491.899993896484,15.9300003051758,767.599975585938,399.799987792969,62.3199996948242,236.5,86.5599975585938,68.7200012207031
498.399993896484,14.8900003433228,766.400024414062,400.950012207031,62.2200012207031,235.699996948242,85.8199996948242,69.120002746582
499.75,15.3500003814697,770,400.700012207031,62.6399993896484,235.600006103516,85.7900009155273,67.6999969482422
511.899993896484,15.5900001525879,775,408.350006103516,63.2999992370605,242,86.870002746582,67.7600021362305
506.5,15.6800003051758,753.400024414062,404.649993896484,62.5999984741211,234.800003051758,85.1600036621094,67.0999984741211
523.700012207031,16.9699993133545,763.400024414062,412.049987792969,64.3399963378906,242.399993896484,85.7399978637695,67.1999969482422
517,17.0699996948242,747,408.149993896484,61.3800010681152,238.5,85.25,66.4800033569336
515.400024414062,16.3400001525879,750.799987792969,410.25,61,237.800003051758,84.2600021362305,66.9599990844727
515.799987792969,15.4300003051758,759.200012207031,412.799987792969,61.2200012207031,242.199996948242,84.0400009155273,66.9800033569336
521.5,16.3099994659424,758.400024414062,409.950012207031,60.9599990844727,246.600006103516,85.8199996948242,68.6800003051758
506,16.3799991607666,749,404,59.7599983215332,245,85.0800018310547,68.0800018310547
503.299987792969,15.6899995803833,752,403.600006103516,59.8800010681152,243.600006103516,86.120002746582,68.5
495,15.1999998092651,741.599975585938,399.100006103516,59.0200004577637,239.100006103516,84.75,66.4800033569336
496.75,14.7200002670288,747.599975585938,401.399993896484,59.4000015258789,239.100006103516,83.6900024414062,67.2600021362305
483.200012207031,14.8400001525879,731.200012207031,385.049987792969,58.0800018310547,238.899993896484,83.3099975585938,66.8399963378906
502.399993896484,16.0400009155273,736,387.149993896484,58.2599983215332,242.5,82.5,68.2799987792969
492.600006103516,15.289999961853,711,373.850006103516,57.4799995422363,234.199996948242,82.2300033569336,66.4800033569336
481.75,14.9799995422363,686.200012207031,366.75,56.5,233.899993896484,81.5899963378906,65.8399963378906
489.700012207031,14.0100002288818,690.599975585938,372.299987792969,56.6800003051758,238.5,84.3300018310547,66.3399963378906
486.549987792969,14.039999961853,687.599975585938,371.649993896484,56.7799987792969,237.300003051758,82.6100006103516,64.2799987792969
491.75,15.6400003433228,692,376.100006103516,57.0999984741211,239.800003051758,84.870002746582,65.9400024414062
483.049987792969,15.0500001907349,686.400024414062,374,57.060001373291,244.300003051758,84.7099990844727,65.6999969482422
485.350006103516,15.8400001525879,692.799987792969,374,57.3400001525879,249.399993896484,84.870002746582,66.9400024414062
482.100006103516,16.8600006103516,683.400024414062,371.549987792969,57.439998626709,253.800003051758,90.0299987792969,67.8000030517578
494.649993896484,17.1700000762939,691.200012207031,382.700012207031,59.2400016784668,263.299987792969,89.129997253418,69.1600036621094
503.700012207031,17.3799991607666,704.599975585938,391.200012207031,59.7000007629395,263.700012207031,88.0999984741211,69.3399963378906
506.700012207031,17.0799999237061,708.599975585938,391.200012207031,60.0400009155273,268.200012207031,89.6999969482422,71.1800003051758
496.600006103516,17.2099990844727,702,386.049987792969,59.9000015258789,265.899993896484,90.0500030517578,69.4800033569336
499.149993896484,17.2700004577637,701.200012207031,387.75,60.1399993896484,268.600006103516,89.2099990844727,70.1800003051758
499.799987792969,15.8100004196167,695,386.049987792969,59.7599983215332,267.5,90.3399963378906,70.4400024414062
499.799987792969,15.8400001525879,693.599975585938,387.200012207031,60.060001373291,261.600006103516,91.0500030517578,69.5
494.149993896484,15.25,690.200012207031,383.350006103516,59,260,90.5800018310547,69.0800018310547
495.5,14.9899997711182,699,385.450012207031,58.6599998474121,258.5,91.9700012207031,69.120002746582
505.600006103516,16.3500003814697,705.599975585938,393.450012207031,59.7400016784668,259,94.2600021362305,69.8000030517578
510.100006103516,16.2399997711182,708.799987792969,397.049987792969,59.2000007629395,256.299987792969,94.4400024414062,70.1399993896484
521.200012207031,16.0599994659424,723,403,59.5400009155273,257.299987792969,94.2200012207031,71.1999969482422
521.099975585938,16.5300006866455,719.799987792969,401,59.8199996948242,255.600006103516,94.6399993896484,70.120002746582
516.299987792969,16.9400005340576,719.799987792969,396.350006103516,60.1199989318848,253,93.5500030517578,69.4199981689453
514.599975585938,15.8400001525879,719.400024414062,392.799987792969,59.7599983215332,254.600006103516,92.6500015258789,69.1800003051758
525,15.8199996948242,716.599975585938,396.700012207031,60.5,255,95.5500030517578,69.4000015258789
553,16.3500003814697,739.400024414062,407.25,61.939998626709,266.5,97,71.120002746582
555.299987792969,16.2700004577637,740.200012207031,408.399993896484,61.9599990844727,266,95.879997253418,70.7200012207031
555,17.1599998474121,738.200012207031,402.850006103516,61.8199996948242,262.700012207031,94.3399963378906,68.3399963378906
561,18.3499999046326,739.400024414062,408.799987792969,62.5800018310547,263.100006103516,95.629997253418,69.5400009155273
555,17.8700008392334,732.200012207031,404.399993896484,62.3400001525879,260,95.9100036621094,69.5199966430664
552.599975585938,17.9599990844727,735.799987792969,404.049987792969,61.439998626709,266.899993896484,97.6600036621094,70.2799987792969
559.400024414062,19.9699993133545,733.200012207031,404.350006103516,64.0999984741211,272,98.3099975585938,71.7399978637695
570.599975585938,20.3899993896484,743.200012207031,416.600006103516,65.9800033569336,273.299987792969,99.620002746582,72.8600006103516
577,21.2999992370605,739.799987792969,420.25,66.5400009155273,275.799987792969,99.6900024414062,74.4400024414062
589.200012207031,21.1499996185303,750.599975585938,424,66.6399993896484,279,100.779998779297,74.5400009155273
600,21.8899993896484,758.599975585938,426.149993896484,65.9000015258789,282.899993896484,100.76000213623,75.3000030517578
596.5,21.6499996185303,756.799987792969,420,65.0400009155273,279.5,100.099998474121,75.9000015258789
587.700012207031,20.8400001525879,744,413.850006103516,63.7599983215332,279.600006103516,98.5699996948242,75.4400024414062
576.799987792969,20.4200000762939,727.799987792969,395.549987792969,61.4199981689453,271.200012207031,96.4199981689453,73.5400009155273
568.299987792969,20.5,722,391.049987792969,61.3800010681152,271.799987792969,97.2399978637695,74.879997253418
577.700012207031,20.0799999237061,731.799987792969,400.100006103516,61.6199989318848,283.799987792969,109.720001220703,77.9400024414062
569.599975585938,19.7099990844727,728,401.799987792969,60.8400001525879,278,107.099998474121,76.0999984741211
566,19.4599990844727,731,400.200012207031,60.5999984741211,278.5,106.419998168945,76.7799987792969
574.400024414062,18.9200000762939,733.400024414062,405.899993896484,62.2000007629395,283.700012207031,107.080001831055,77.6800003051758
576.599975585938,17.6900005340576,738,409.950012207031,61.8800010681152,281.200012207031,107.220001220703,76.9199981689453
567.599975585938,18,736.200012207031,399.399993896484,61.7000007629395,276.100006103516,106.779998779297,76.8600006103516
582.599975585938,18.1100006103516,748.799987792969,409.700012207031,62.1599998474121,278.899993896484,107.559997558594,79.1800003051758
577.799987792969,18.4599990844727,746.400024414062,407.649993896484,60.560001373291,276.899993896484,107.080001831055,79.379997253418
583.299987792969,19.5599994659424,752.599975585938,412.549987792969,62.2200012207031,273.5,108.980003356934,78.0999984741211
581.400024414062,19.5100002288818,748.599975585938,411.200012207031,61.7599983215332,276.200012207031,109.73999786377,77.2399978637695
583,20.4899997711182,756.799987792969,410.75,62.0999984741211,277.100006103516,110.339996337891,77.2799987792969
576.5,21.1200008392334,755.799987792969,407.200012207031,62.2400016784668,277.299987792969,110.519996643066,78.0800018310547
581.799987792969,21.6599998474121,761.599975585938,411.899993896484,62.5200004577637,282.5,109.959999084473,78.0199966430664
589.400024414062,21.6399993896484,775,418.25,63.0200004577637,286.299987792969,110.23999786377,79.8000030517578
589.200012207031,20.6200008392334,779.799987792969,416.75,63.0200004577637,286.5,109.900001525879,81.7600021362305
580,20.75,775,412.200012207031,62.8600006103516,284.799987792969,109.23999786377,82.2399978637695
566.700012207031,21.7299995422363,772,403,61.2999992370605,277,109.26000213623,79.3000030517578
589.400024414062,21.3299999237061,790,432.600006103516,62.5200004577637,284,109.080001831055,79.8399963378906
586,21.5200004577637,798.200012207031,432.299987792969,62.6399993896484,284.100006103516,109.5,81.5999984741211
589,21.8899993896484,805.799987792969,430.200012207031,63.560001373291,281.600006103516,109.379997253418,81.4000015258789
577.900024414062,22.1299991607666,800.400024414062,427.799987792969,62.560001373291,274.5,109.099998474121,80.9000015258789
574.099975585938,22.5599994659424,813.599975585938,427.200012207031,62.5800018310547,282.100006103516,109.480003356934,80.4599990844727
556,22.5200004577637,825,428,63,281.799987792969,109.26000213623,82
549.400024414062,22.3400001525879,826.200012207031,421.75,61.6199989318848,274,107.639999389648,79.4199981689453
545.599975585938,22.6200008392334,825.400024414062,418.850006103516,60.7999992370605,272.899993896484,108.660003662109,79.5400009155273
521.599975585938,21.25,798.200012207031,402.149993896484,58.9799995422363,257,104.779998779297,76.5599975585938
520.200012207031,22.1900005340576,809.599975585938,403.799987792969,58.1399993896484,258.799987792969,105.5,76.1600036621094
518.5,21.2199993133545,799,402.299987792969,57.5,255,103.419998168945,75.0400009155273
527,22.0400009155273,801.400024414062,405.649993896484,57.9599990844727,260,105.099998474121,75.2200012207031
543.299987792969,22.9200000762939,810,408.950012207031,60,267.100006103516,106.540000915527,75.5
553.200012207031,23.2800006866455,833.400024414062,421.799987792969,61.4799995422363,269.299987792969,109.559997558594,77.6999969482422
565.099975585938,25.2700004577637,845.400024414062,436.75,63.4000015258789,275.100006103516,109.319999694824,79.7799987792969
567.5,24.9500007629395,834.400024414062,435.5,69.0400009155273,277.399993896484,108.76000213623,79.9000015258789
601.700012207031,27,838.599975585938,468.850006103516,77.0199966430664,298.799987792969,111.800003051758,84.4000015258789
611,28.1200008392334,833,474,75.4599990844727,281.5,108.680000305176,79.8399963378906
623.400024414062,27.6499996185303,851.599975585938,487.399993896484,76.6399993896484,279.299987792969,108.919998168945,80.1800003051758
608.700012207031,27.8199996948242,833,472.850006103516,74.0199966430664,274,107.279998779297,81.3399963378906
609,29.3799991607666,835,469.75,74.5999984741211,270,108.160003662109,82.4800033569336
619.099975585938,30.1399993896484,842.799987792969,477.299987792969,75.7200012207031,275.100006103516,108.800003051758,82.2399978637695
620.099975585938,32.7400016784668,843,475,77.2200012207031,277.600006103516,110.26000213623,82.8399963378906
623.5,32.060001373291,847.200012207031,486.149993896484,75.7200012207031,284.200012207031,112,84.8199996948242
612,33.3300018310547,848.400024414062,488.649993896484,75.1399993896484,282,110.819999694824,83.9599990844727
613.700012207031,34.7099990844727,857.200012207031,492.549987792969,75.8199996948242,280.5,112.519996643066,84.620002746582
610,36.1100006103516,835.799987792969,492.5,76.4400024414062,280,112.900001525879,84.3600006103516
604.400024414062,37.2700004577637,827.400024414062,494.850006103516,78.2600021362305,279.200012207031,114.019996643066,82.4400024414062
604,37.1500015258789,827.400024414062,494.200012207031,77.7799987792969,273.600006103516,113.180000305176,81.9400024414062
602.700012207031,35.4695002555847,826,495.75,77,274.700012207031,114,82.120002746582
606.200012207031,36,823.400024414062,496,76.7799987792969,271.200012207031,112.160003662109,82.120002746582
605,35.3800010681152,817.400024414062,482.899993896484,75.4800033569336,267.299987792969,112.23999786377,83.3600006103516
607.900024414062,35.5499992370605,822.400024414062,496.75,74.9800033569336,272.799987792969,112.379997253418,84.5999984741211
605.099975585938,37.0999984741211,827.200012207031,497.850006103516,74.5199966430664,267.799987792969,112.139999389648,84.5400009155273
605,38.7900009155273,839.799987792969,498,74.2399978637695,273.799987792969,112.900001525879,87.1600036621094
601.900024414062,39.1300010681152,826.400024414062,492.25,73.9000015258789,275.299987792969,112.599998474121,86.4199981689453
589.400024414062,39.3300018310547,831.799987792969,493.700012207031,74.4400024414062,279.799987792969,113.900001525879,87.5599975585938
584.900024414062,38.7099990844727,829.799987792969,494.450012207031,74.4800033569336,280.600006103516,115.620002746582,87
574.299987792969,39.0299987792969,830.200012207031,498,75.7799987792969,285,115.699996948242,87.3600006103516
573.299987792969,39.6599998474121,828,501,75.3199996948242,287.600006103516,113.76000213623,86.4800033569336
573.5,38.1399993896484,835,500.399993896484,76.5,283.299987792969,112.919998168945,86.5199966430664
564.099975585938,38.4000015258789,844.599975585938,509.200012207031,77.3399963378906,287.5,113.459999084473,84.4400024414062
569.700012207031,40.3499984741211,853.599975585938,507.200012207031,79.0599975585938,290.200012207031,114.160003662109,84.1800003051758
556.299987792969,40.2099990844727,862,505,79.379997253418,290.399993896484,113.26000213623,85.8199996948242
572.099975585938,42.75,862,502.899993896484,80.7799987792969,295,114.180000305176,88.4599990844727
558,41.8300018310547,859.799987792969,499.549987792969,80.0599975585938,289.899993896484,112.819999694824,89.5199966430664
545.700012207031,41.8800010681152,853,490.200012207031,77.8199996948242,287.5,117.940002441406,87.5400009155273
556.900024414062,42.3899993896484,856,492.299987792969,78.7200012207031,293.5,117.5,90.0599975585938
554.099975585938,42.6300010681152,851.599975585938,496.100006103516,79.0599975585938,293.600006103516,116.839996337891,90.5
552.700012207031,42.4099998474121,851.400024414062,496.450012207031,79.7473678588867,291.968420731394,115.586316158897,88.7589468705027
571.400024414062,43.0699996948242,869.200012207031,504,80.1999969482422,299.299987792969,116.360000610352,91.9400024414062
577.5,43.1100006103516,882.599975585938,512.799987792969,80.5,299.5,115.720001220703,91.9199981689453
588,43.75,884,513.099975585938,80.0800018310547,297.899993896484,115.639999389648,92.2799987792969
594.400024414062,42,879.599975585938,510.899993896484,80.9743682861328,291.868419205515,116.494315579063,89.2829466568796
580.700012207031,40.5900001525879,884.400024414062,512.099975585938,81.1800003051758,295.399993896484,113.540000915527,91.379997253418
