"SHEL.Close","ENI.MI.Close","ENEL.MI.Close","ENGI.PA.Close","ORSTED.CO.Close","CHV.F.Close","REP.MC.Close","TTE.PA.Close"
41.8699989318848,10.2340002059937,7.89099979400635,14.9449996948242,715.200012207031,84.2200012207031,9.60000038146973,37.1500015258789
34.6800003051758,8.10000038146973,7.10599994659424,13.6800003051758,682,71.5,8.14799976348877,30.9799995422363
36.9599990844727,8.16499996185303,6.7039999961853,13.0100002288818,652.599975585938,74.0599975585938,8.27999973297119,31.5149993896484
34.4900016784668,8.05000019073486,6.51999998092651,12.7299995422363,632.599975585938,74.870002746582,8.31799983978271,30.9650001525879
29.3299999237061,6.59200000762939,5.22599983215332,10.539999961853,575.799987792969,66.9000015258789,7.19999980926514,26.3799991607666
30.0799999237061,6.91099977493286,5.61899995803833,10.4849996566772,592,69.629997253418,7.54199981689453,26.0249996185303
25.3199996948242,6.49200010299683,5.48600006103516,9.97799968719482,579.599975585938,66,6.77400016784668,24.3349990844727
25.6599998474121,6.86600017547607,5.71999979019165,10.3050003051758,619.200012207031,62.2000007629395,6.76800012588501,25.1499996185303
21.6200008392334,6.69399976730347,5.8899998664856,10.3000001907349,591,59.5400009155273,6.14200019836426,21.7950000762939
24.0400009155273,6.96500015258789,5.82999992370605,10.2849998474121,574.400024414062,52.0299987792969,6.03000020980835,22.5
25.0799999237061,7.29300022125244,5.88899993896484,10.4049997329712,606.400024414062,53.2000007629395,6.16800022125244,25
26.8299999237061,7.28700017929077,5.97200012207031,9.76599979400635,601.799987792969,51.5200004577637,6.21199989318848,26.5
32.1100006103516,8.375,6.31099987030029,10.3900003433228,627,58.7400016784668,7.18599987030029,30.4750003814697
34.3400001525879,8.72299957275391,6.30000019073486,10.585000038147,670.799987792969,67.2600021362305,7.37400007247925,32.8499984741211
34.9300003051758,8.71100044250488,6.27899980545044,10.6000003814697,685.400024414062,66.2300033569336,7.65000009536743,33
31.6399993896484,8.21700000762939,6.15500020980835,9.84799957275391,659.599975585938,64.1999969482422,7.34600019454956,32.25
33.439998626709,8.5930004119873,6.38600015640259,9.44999980926514,675,66.1100006103516,7.59200000762939,33.5699996948242
34.8899993896484,9.22000026702881,6.33900022506714,9.41199970245361,666.400024414062,67.5,8.33199977874756,35.3899993896484
35.310001373291,9.19999980926514,6.06799983978271,8.97599983215332,648.799987792969,64.5199966430664,8.10000038146973,35.2000007629395
38.9599990844727,9.83800029754639,6.14499998092651,8.89400005340576,644.799987792969,69,8.58800029754639,36.2799987792969
36.2400016784668,9.32499980926514,6.06899976730347,8.69799995422363,645,69.3499984741211,8.2519998550415,33.5299987792969
37.3300018310547,9.3149995803833,6.1399998664856,9.27600002288818,641.200012207031,71.6800003051758,8.1899995803833,33.814998626709
37.2599983215332,9.42800045013428,6.375,9.35799980163574,648.599975585938,78.4899978637695,8.46399974822998,34.2649993896484
38.0699996948242,9.29500007629395,6.28499984741211,9.42199993133545,654.599975585938,76.1399993896484,8.36200046539307,33.8800010681152
37.9099998474121,9.30799961090088,6.45300006866455,9.88599967956543,674.484207956414,79.2099990844727,8.28600025177002,33.625
37.3699989318848,8.81985001564026,6.18025002479553,9.33679990768433,675.624207346063,74.3659996032715,7.89549999237061,32.7199997901917
37.0099983215332,9.16699981689453,6.44700002670288,9.72000026702881,689,78.5999984741211,8.04399967193604,32.6599998474121
34.3600006103516,8.58199977874756,6.20699977874756,9.33399963378906,680,74.1100006103516,7.43599987030029,30.6849994659424
32.5999984741211,8.45400047302246,6.24900007247925,9.35200023651123,681.599975585938,74.5,7.33199977874756,30.0149993896484
35.4799995422363,8.58699989318848,6.20900011062622,9.49199962615967,687.799987792969,78.620002746582,7.78599977493286,31.0200004577637
33.4799995422363,8.43400001525879,6.19199991226196,9.5,687.599975585938,78.7099990844727,7.73400020599365,30.8700008392334
32.9300003051758,7.96000003814697,6.00500011444092,9.22000026702881,690.400024414062,75.5999984741211,7.27799987792969,29.7000007629395
34.8600006103516,8.34799957275391,5.9850001335144,9.13599967956543,700,78.25,7.39400005340576,31.1149997711182
35.1599998474121,8.47200012207031,5.92600011825562,9.20199966430664,716,80.7300033569336,7.84000015258789,32.4199981689453
35.0299987792969,8.25,5.90000009536743,9.24600028991699,713.400024414062,80.6699981689453,7.74200010299683,31.8600006103516
35.8199996948242,8.4040002822876,6.07000017166138,9.31400012969971,708.200012207031,81.3300018310547,7.81199979782104,32.25
36,8.68400001525879,6.15000009536743,9.36999988555908,710,82.2099990844727,7.91200017929077,32.7949981689453
38.0099983215332,8.95699977874756,6.26999998092651,9.98999977111816,705.200012207031,86.0999984741211,8.5019998550415,33.8199996948242
33.1300010681152,8.71399974822998,6.23600006103516,9.9040002822876,688.400024414062,84.3399963378906,8.31400012969971,32.8499984741211
31.2900009155273,8.5110999584198,6.06965003013611,9.46710004806519,685,82.741499710083,8.08909995555878,31.8657497406006
32.75,8.21100044250488,6.00699996948242,9.44400024414062,675,82.5299987792969,7.66599988937378,30.4899997711182
33.0699996948242,8.6870002746582,6.08799982070923,9.56400012969971,683.799987792969,87.0299987792969,8.67800045013428,32.9099998474121
32.060001373291,8.42300033569336,6.06699991226196,9.57800006866455,690.200012207031,84.9000015258789,8.50599956512451,32.2000007629395
32.5299987792969,8.55599975585938,6.18800020217896,9.6899995803833,696,86.8300018310547,8.77400016784668,32.5699996948242
33.9099998474121,8.63099956512451,6.19999980926514,9.79800033569336,705.800004747179,87.4899978637695,8.63399982452393,32.9850006103516
32.7599983215332,8.63099956512451,6.07999992370605,9.76000022888184,698.400024414062,87.2399978637695,8.50399971008301,32.3849983215332
32.2099990844727,8.71399974822998,6.14499998092651,9.34000015258789,705.200012207031,84.9100036621094,8.35799980163574,32.314998626709
31.0400009155273,8.52499961853027,6.03000020980835,9.17199993133545,724.799987792969,81,8.06999969482422,31.0900001525879
30.1700000762939,8.51399993896484,5.88399982452393,9.24600028991699,716,83.1399993896484,8.17399978637695,30.8099994659424
30.1299991607666,8.52000045776367,5.76100015640259,9.37600040435791,705.200012207031,83.1999969482422,8.10400009155273,30.8600006103516
32.8199996948242,8.6569995880127,5.96400022506714,9.86999988555908,731.599975585938,85.6800003051758,8.64000034332275,33.1450004577637
32.1599998474121,8.38399982452393,6.03700017929077,9.73200035095215,726.400024414062,84,8.54599952697754,32.9550018310547
33.4500007629395,8.42899990081787,6.2519998550415,9.78400039672852,741.599975585938,83.3899993896484,8.73799991607666,33.3699989318848
32.439998626709,8.22200012207031,6.32999992370605,9.90999984741211,740.266666930399,84.2799987792969,8.44600009918213,32.7700004577637
32.2400016784668,8.17399978637695,6.40999984741211,9.82199954986572,742.72592620431,82.7900009155273,8.29199981689453,32.6699981689453
33.2555000305176,8.26000022888184,6.51000022888184,9.96399974822998,764.400024414062,83.6900024414062,8.39799976348877,33.2649993896484
32.689998626709,8.27400016784668,6.51599979400635,10.2449998855591,766,85.3899993896484,8.61600017547607,33.375
32.9799995422363,8.44999980926514,6.58599996566772,10.5450000762939,751.200012207031,85.5599975585938,8.87600040435791,34.0400009155273
32.6100006103516,8.49199962615967,6.79199981689453,10.8549995422363,761.200012207031,83,8.86999988555908,34.3199996948242
31.9500007629395,8.1230001449585,6.90100002288818,10.6350002288818,786.799987792969,80.9499969482422,8.36999988555908,33.625
33.1800003051758,8.34000015258789,6.9980001449585,10.6499996185303,756.578557533406,84.5790000915527,8.61600017547607,34.5449981689453
34,8.77099990844727,7.18900012969971,10.9049997329712,779.599975585938,83.7200012207031,8.97599983215332,35.5449981689453
35.6500015258789,8.99899959564209,7.50400018692017,11.6099996566772,787,86.4400024414062,9.12600040435791,36.4249992370605
35.5699996948242,8.96399974822998,7.4850001335144,11.3599996566772,777.599975585938,85.120002746582,9.04599952697754,36.1150016784668
37.7700004577637,9.50599956512451,7.57800006866455,11.6899995803833,759.285225407589,89.6900024414062,9.52999973297119,38.3349990844727
39.2900009155273,9.66399955749512,7.5770001411438,11.9499998092651,757.400024414062,89.5199966430664,9.72599983215332,38.8499984741211
37.2599983215332,9.37600040435791,7.54199981689453,11.8599996566772,748.799987792969,89.620002746582,9.23600006103516,37.7000007629395
36.25,9.22999954223633,7.51200008392334,11.3999996185303,765,87.7399978637695,9.1560001373291,37.0149993896484
33.189998626709,8.58100032806396,7.3270001411438,10.7749996185303,746,80.6699981689453,8.58199977874756,34.7249984741211
34.4500007629395,8.58699989318848,7.34499979019165,10.9549999237061,749.200012207031,80.2600021362305,8.6879997253418,35.0950012207031
34.5200004577637,8.57999992370605,7.36199998855591,10.8100004196167,752.200012207031,80.0699996948242,8.68000030517578,34.689998626709
34.9700012207031,8.9350004196167,7.56599998474121,11.1400003433228,741.799987792969,82.6500015258789,8.42000007629395,35.8300018310547
34.189998626709,8.89599990844727,7.50500011444092,11.25,745.200012207031,82.9700012207031,8.22999954223633,35.9449996948242
34.2999992370605,8.83500003814697,7.47300004959106,11.1949996948242,753.200012207031,82.3899993896484,8.20600032806396,35.6800003051758
33.939998626709,8.87399959564209,7.59999990463257,11.25,753.799987792969,83.1100006103516,8.29800033569336,35.689998626709
34.4099998474121,8.80300045013428,7.59999990463257,11.1000003814697,777.400024414062,80.5599975585938,8.13199996948242,35.435001373291
34.8499984741211,8.89599990844727,7.81099987030029,11.2150001525879,776.200012207031,81.9000015258789,8.30000019073486,36.185001373291
33.1199989318848,8.47200012207031,7.62400007247925,10.9399995803833,761.799987792969,79.5,7.86800003051758,34.9300003051758
33.8899993896484,8.48099994659424,7.66300010681152,10.960000038147,761.599975585938,77.6100006103516,8,35.2099990844727
32.9099998474121,8.39700031280518,7.63899993896484,10.8950004577637,756.200012207031,78.5899963378906,7.76999998092651,35.1450004577637
33.439998626709,8.625,7.72399997711182,11.1899995803833,770.400024414062,77.4300003051758,7.86600017547607,34.5499992370605
32.689998626709,8.48999977111816,7.67799997329712,11,765.400024414062,78.2399978637695,7.78599977493286,33.9749984741211
32.7700004577637,8.47500038146973,7.7020001411438,10.9250001907349,766,79.25,7.88600015640259,34.1599998474121
32.9000015258789,8.72000026702881,7.94700002670288,11.3699998855591,785,79.25,8.03600025177002,34.8450012207031
33.1764996528625,8.67399978637695,7.87400007247925,11.3850002288818,796.799987792969,78.7300033569336,7.81599998474121,34.6399993896484
33.4500007629395,8.75800037384033,7.91400003433228,11.4049997329712,793,78.0199966430664,7.97399997711182,35.0849990844727
32.6300010681152,8.81999969482422,7.97499990463257,11.3050003051758,802,77.620002746582,7.86999988555908,34.685001373291
32.75,8.69799995422363,8.08600044250488,11.2799997329712,840.799987792969,76.1800003051758,7.73999977111816,34.2799987792969
31.2800006866455,8.43400001525879,7.93599987030029,10.8000001907349,842,73.75,7.53200006484985,33.1599998474121
32.2099990844727,8.49199962615967,8.02999973297119,10.9300003051758,852.200012207031,72.9899978637695,7.62400007247925,33.3199996948242
32.4099998474121,8.65999984741211,8.12199974060059,11.1149997711182,863,75.0899963378906,7.78399991989136,33.7099990844727
33.5099983215332,8.78299999237061,8.01399993896484,11.0100002288818,850.799987792969,75,7.98600006103516,34.0449981689453
33.9799995422363,8.83600044250488,8.16899967193604,11.1750001907349,881.599975585938,78.1399993896484,7.9060001373291,34.3300018310547
33.4799995422363,8.89500045776367,8.25300025939941,11.2749996185303,881.599975585938,77.6100006103516,8.01399993896484,34.4249992370605
32.9099998474121,8.8129997253418,8.42700004577637,11.1450004577637,874,77.0199966430664,7.87400007247925,33.8250007629395
32.4099998474121,8.7810001373291,8.32199954986572,11.3999996185303,879,74.9700012207031,7.73799991607666,33.2050018310547
33.4300003051758,8.92899990081787,8.32999992370605,11.3100004196167,900.599975585938,79.4599990844727,7.92799997329712,33.7550010681152
32.75,8.70699977874756,8.19400024414062,11.2250003814697,905,78.370002746582,7.67000007629395,32.6949996948242
32.3899993896484,8.60099983215332,8.13399982452393,11.1049995422363,915.400024414062,77.8399963378906,7.57999992370605,32.5299987792969
32.2900009155273,8.52000045776367,7.94399976730347,10.9200000762939,905.200012207031,78.1999969482422,7.3899998664856,32.6500015258789
32.4500007629395,8.46300029754639,7.9210000038147,10.8299999237061,901.400024414062,77,7.16200017929077,32.3899993896484
32.0999984741211,8.47700023651123,7.90000009536743,11.1599998474121,910.799987792969,76.2300033569336,7.06199979782104,32.4049987792969
32.4099998474121,8.40999984741211,7.97499990463257,11.2200002670288,915.599975585938,76.6800003051758,7.03599977493286,32.4500007629395
30.8400001525879,7.81799983978271,7.73699998855591,10.8549995422363,902,72.9800033569336,6.78800010681152,31.9300003051758
29.8099994659424,7.54099988937378,7.72900009155273,11.289999961853,901,69.4599990844727,6.57999992370605,31.2999992370605
30.2999992370605,7.53399991989136,7.85599994659424,11.8999996185303,910.200012207031,71.5100021362305,6.69399976730347,32.4000015258789
31.3500003814697,7.85900020599365,7.86899995803833,11.7550001144409,891.799987792969,72.2699966430664,6.91599988937378,33.2000007629395
31.5200004577637,8.0959997177124,7.83300018310547,11.7849998474121,893.599975585938,73.5299987792969,7.05800008773804,33.8400001525879
31.25,7.94199991226196,7.73000001907349,11.6000003814697,884,73.4599990844727,6.80000019073486,33.0449981689453
30.8400001525879,7.80600023269653,7.81500005722046,11.625,895.599975585938,73.4199981689453,6.67600011825562,32.7949981689453
31.4500007629395,7.98600006103516,7.86499977111816,11.7849998474121,885.400024414062,74.0199966430664,6.80200004577637,33.2400016784668
31.8500003814697,8.24400043487549,7.96400022506714,11.9750003814697,895.400024414062,77.6500015258789,7.12400007247925,34.189998626709
32.8699989318848,8.3730001449585,8.10999965667725,12.1750001907349,887.799987792969,77.4499969482422,7.19799995422363,34.4199981689453
31.6700000762939,8.24499988555908,8.00800037384033,12.0100002288818,900,76.879997253418,7.05399990081787,33.9900016784668
31.1100006103516,8.17899990081787,7.88500022888184,11.75,889.599975585938,75.870002746582,6.98799991607666,33.5
30.9400005340576,8.10000038146973,7.80800008773804,11.6450004577637,893.200012207031,76.2399978637695,6.84200000762939,33.2900009155273
30.5400009155273,8.05399990081787,7.78800010681152,11.3999996185303,880,74,6.75600004196167,32.8050003051758
30.4200000762939,8.12800025939941,7.86499977111816,11.4499998092651,877.200012207031,73.629997253418,6.82000017166138,33.0800018310547
30.1200008392334,7.93499994277954,7.75500011444092,11.2349996566772,875,72.7900009155273,6.69199991226196,32.5200004577637
29.6299991607666,7.8730001449585,7.73099994659424,11.1850004196167,888,71.0400009155273,6.61600017547607,32.3600006103516
30.5300006866455,8.19099998474121,7.86600017547607,11.5900001525879,905,72.3499984741211,6.93400001525879,33.625
30.0599994659424,8.07800006866455,7.80399990081787,11.4399995803833,898.400024414062,72.8199996948242,6.79199981689453,33.2599983215332
30.0300006866455,8.10000038146973,7.7979998588562,11.3549995422363,904.200012207031,72.5,6.85799980163574,33.3650016784668
29.7800006866455,7.98600006103516,7.61700010299683,11.1700000762939,894.400024414062,71.8899993896484,6.88199996948242,33.2799987792969
30.1900005340576,7.96199989318848,7.6399998664856,11.1350002288818,884,71.5500030517578,6.90199995040894,33.2999992370605
29.6800003051758,7.80000019073486,7.58900022506714,11.6549997329712,882.599975585938,70.6999969482422,6.62200021743774,33.0999984741211
29.2000007629395,7.77600002288818,7.50400018692017,11.5900001525879,880,69.629997253418,6.60400009155273,32.9500007629395
29.0400009155273,7.67600011825562,7.64799976348877,11.75,901.599975585938,70.0699996948242,6.43200016021729,33.2900009155273
28.9400005340576,7.69600009918213,7.57999992370605,11.8649997711182,884.599975585938,70.9300003051758,6.41200017929077,33.2099990844727
28.9099998474121,7.64499998092651,7.41200017929077,11.6400003433228,848.200012207031,69,6.44799995422363,32.9650001525879
28.6680002212524,7.77299976348877,7.59299993515015,12.0150003433228,866,69.9800033569336,6.63600015640259,33.5750007629395
28.0300006866455,7.51900005340576,7.47300004959106,11.7700004577637,848.400024414062,66.9000015258789,6.33400011062622,32.3499984741211
28.5200004577637,7.62799978256226,7.65100002288818,11.9250001907349,868,67.3300018310547,6.3899998664856,32.7400016784668
27.8700008392334,7.62599992752075,7.60400009155273,11.8249998092651,861,67.0899963378906,6.46000003814697,32.7350006103516
28.0799999237061,7.59899997711182,7.65999984741211,11.7749996185303,861.400024414062,66,6.39400005340576,32.5149993896484
27.7199993133545,7.47599983215332,7.56099987030029,11.9449996948242,856.200012207031,65.8199996948242,6.26599979400635,32.0250015258789
27.8400001525879,7.61199998855591,7.62900018692017,11.9049997329712,856.200012207031,65.4100036621094,6.4520001411438,32.314998626709
28.0499992370605,7.65100002288818,7.57499980926514,11.9549999237061,869.599975585938,65,6.5479998588562,32.189998626709
27.6000003814697,7.5939998626709,7.38000011444092,11.8149995803833,861.400024414062,65.4599990844727,6.52199983596802,31.5349998474121
26.9799995422363,7.38800001144409,7.42000007629395,11.5950002670288,856.599975585938,65.9400024414062,6.31400012969971,31.1100006103516
26.3099994659424,6.94999980926514,7.25899982452393,11.2349996566772,854.799987792969,63.8499984741211,6.11199998855591,29.7299995422363
26.6399993896484,7.05600023269653,7.32100009918213,11.1599998474121,860,65.9499969482422,6.20800018310547,29.9400005340576
26.1200008392334,6.92799997329712,7.46000003814697,11.3549995422363,880,65,6.05600023269653,29.7000007629395
26.5400009155273,6.81199979782104,7.36999988555908,11.1350002288818,864,60.9300003051758,5.8899998664856,29.0249996185303
25.7399997711182,6.68900012969971,7.33500003814697,11.1199998855591,880,61.3400001525879,5.75400018692017,28.0599994659424
26.0900001525879,6.8600001335144,7.44799995422363,11.4099998474121,881.599975585938,62.9900016784668,5.88199996948242,28.7999992370605
25.6499996185303,6.66499996185303,7.5,11.2799997329712,887.599975585938,62.7799987792969,5.67000007629395,28.3299999237061
25.1700000762939,6.68800020217896,7.41800022125244,11.4200000762939,875.400024414062,61.75,5.72200012207031,29.2000007629395
24.2399997711182,6.46199989318848,7.46799993515015,11.4250001907349,930,60.5999984741211,5.51200008392334,28.4899997711182
24.6000003814697,6.49700021743774,7.46799993515015,11.460000038147,940.599975585938,59.7400016784668,5.51800012588501,28.2099990844727
25.4099998474121,6.69000005722046,7.39400005340576,11.5100002288818,948,61.3499984741211,5.72200012207031,28.8549995422363
25.2999992370605,6.91800022125244,7.36399984359741,11.835000038147,955,61.310001373291,6.00400018692017,29.5200004577637
25.5900001525879,6.73000001907349,7.59600019454956,12.0649995803833,985.200012207031,62.2099990844727,6.03200006484985,29.1700000762939
26.4400005340576,6.88500022888184,7.54699993133545,12.1300001144409,993.400024414062,63.2900009155273,6.24200010299683,29.4950008392334
26.6599998474121,6.86199998855591,7.52400016784668,12.1400003433228,1000,63.1500015258789,6.30999994277954,29.9500007629395
26.2999992370605,6.81899976730347,7.68699979782104,12.1599998474121,1050,62.7000007629395,6.2020001411438,29.6800003051758
25.8199996948242,6.68599987030029,7.71199989318848,12.0500001907349,1026.5,63.3800010681152,6.14200019836426,29.2099990844727
25.7900009155273,6.69799995422363,7.73000001907349,11.960000038147,1051,63.060001373291,6.13199996948242,29.1700000762939
25.3700008392334,6.41800022125244,7.46299982070923,11.625,1039,61.4599990844727,5.91800022125244,28.2150001525879
25.2700004577637,6.56300020217896,7.52699995040894,11.7399997711182,1027,62.9000015258789,6.0019998550415,28.4549999237061
25.0400009155273,6.58599996566772,7.4689998626709,11.6800003051758,1021,61.5,5.92600011825562,28.2099990844727
25.3199996948242,6.56199979782104,7.58199977874756,11.6850004196167,1004.5,59.9000015258789,5.85400009155273,28.2299995422363
24.8299999237061,6.34000015258789,7.5149998664856,11.3850002288818,985.599975585938,59.7400016784668,5.66599988937378,27.7749996185303
25.4500007629395,6.34100008010864,7.44999980926514,11.210000038147,969.599975585938,60.6100006103516,5.66200017929077,27.6200008392334
25.6100006103516,6.44399976730347,7.56899976730347,11.3649997711182,974.400024414062,62.4500007629395,5.82399988174438,28.0799999237061
24.8299999237061,6.24499988555908,7.5,11.1099996566772,966.599975585938,60.060001373291,5.64200019836426,27.0550003051758
24.1900005340576,6.09999990463257,7.39499998092651,10.8950004577637,953.200012207031,60.1800003051758,5.46000003814697,26.1849994659424
23.1000003814697,5.88500022888184,6.94999980926514,10.4549999237061,944,58.0099983215332,5.27199983596802,25.2700004577637
24.6299991607666,5.91800022125244,6.93699979782104,10.2700004577637,973,57.6100006103516,5.22599983215332,25.1299991607666
25.5499992370605,6.01100015640259,6.83400011062622,10.3850002288818,1014.5,59.1500015258789,5.34000015258789,25.8199996948242
26.6700000762939,6.36199998855591,6.98600006103516,10.6049995422363,1021,61.5,5.67199993133545,27.0900001525879
26.8700008392334,6.51399993896484,7.21700000762939,10.8199996948242,1030.5,61.6699981689453,5.78599977493286,27.7549991607666
26.8999996185303,6.59700012207031,7.36800003051758,11.0699996948242,1048,62.2999992370605,5.90000009536743,27.8999996185303
26.8400001525879,6.59600019454956,7.61100006103516,11.2449998855591,1070,61.2099990844727,5.78399991989136,27.5049991607666
26.6700000762939,6.54199981689453,7.71199989318848,11.0349998474121,1069,60.7099990844727,5.77199983596802,27.6299991607666
30.2299995422363,7.37799978256226,8.05099964141846,11.7600002288818,1061.5,68.3000030517578,6.82399988174438,31.7950000762939
31.7600002288818,7.67799997329712,8.04699993133545,11.9750003814697,1079.5,68.4599990844727,7.64599990844727,33.0550003051758
31.3899993896484,7.59200000762939,8.21199989318848,12.2650003433228,1130.5,69.9400024414062,7.67600011825562,32.4949989318848
30.6299991607666,7.61800003051758,8.07999992370605,11.9200000762939,1117.5,68.9700012207031,7.35599994659424,32.2050018310547
31.2099990844727,7.65999984741211,8.02000045776367,12.3000001907349,1110,70,7.26200008392334,32.6450004577637
33.2000007629395,7.96799993515015,8.08899974822998,12.3900003433228,1095,73.75,7.91200017929077,34.2350006103516
33.75,8.08600044250488,8.11200046539307,12.2399997711182,1096.5,73,7.8439998626709,34.6349983215332
32.9900016784668,8.19400024414062,8.12199974060059,12.210000038147,1080.5,73.6500015258789,7.93800020217896,34.7700004577637
33.1800003051758,8.07699966430664,8.16399955749512,12.0550003051758,1102.5,70.8099975585938,7.74599981307983,34.1100006103516
33.6599998474121,8.125,8.23299980163574,12.164999961853,1136,72.3000030517578,7.72399997711182,34.5
35.2099990844727,8.32999992370605,8.07999992370605,12.2299995422363,1125,75.1500015258789,8.32999992370605,36.1199989318848
37.1100006103516,8.61999988555908,8.41800022125244,12.4250001907349,1063,79.6100006103516,8.85200023651123,38.1650009155273
