"SAN.PA.Close","NOVN.SW.Close","BAYN.DE.Close","AZN.Close","UCB.BR.Close","MRK.DE.Close","ARGX.Close","GSK.L.Close"
88.9838790893555,77.8042297363281,66.3300018310547,48.3800010681152,91.1800003051758,114.900001525879,153.410003662109,1651.865234375
84.5978393554688,75.1314544677734,63.7799987792969,47.5200004577637,87.9599990844727,110,150.110000610352,1605.3251953125
79.4957122802734,72.0700912475586,58.4199981689453,45.2299995422363,84,102.900001525879,142.300003051758,1559.3896484375
77.9441909790039,73.2643051147461,56.439998626709,46.9000015258789,81.9599990844727,100.300003051758,147,1525.74401855469
79.1973419189453,73.5012588500977,56.0699996948242,44.5800018310547,82.4199981689453,98.6800003051758,133.809997558594,1533.80285644531
73.0409774780273,66.3075180053711,48.2050018310547,40.7599983215332,75.5999984741211,89.5800018310547,114.699996948242,1414.9345703125
73.0111389160156,67.2458267211914,48.0499992370605,42.2799987792969,70.1399993896484,91.3000030517578,123.330001831055,1413.12145996094
76.1838073730469,66.525505065918,48.125,37.7900009155273,69.0400009155273,87.4800033569336,108.830001831055,1411.71105957031
78.0237579345703,70.0797271728516,50.5699996948242,40.9300003051758,65.8399963378906,87.5800018310547,112.919998168945,1512.84985351562
75.6865234375,68.2599639892578,48.0999984741211,39.3600006103516,63.4199981689453,81.2600021362305,110.870002746582,1447.97595214844
75.4677200317383,71.7478408813477,49.814998626709,40.1300010681152,65.5800018310547,83.4599990844727,121,1465.70544433594
73.4487457275391,70.1365966796875,50.0999984741211,39.4199981689453,66.8399963378906,85.3600006103516,118.839996337891,1459.66125488281
71.6585311889648,66.364387512207,47.5,38.7799987792969,61.6599998474121,84.879997253418,129,1384.7138671875
74.3339157104492,68.78125,51.6500015258789,40.8899993896484,67.9800033569336,89.4800033569336,130.919998168945,1426.015625
76.3827209472656,70.6673583984375,51.689998626709,40.3800010681152,68.8000030517578,93.0800018310547,128.710006713867,1500.56005859375
77.27783203125,72.9041442871094,51.7400016784668,42.3600006103516,76,93.5,132.679992675781,1512.24536132812
76.5816345214844,72.0321807861328,50.6699981689453,42.4700012207031,76.8199996948242,90.6800003051758,130.679992675781,1453.6171875
80.0725631713867,73.7382049560547,52.6800003051758,44.5299987792969,75.5199966430664,89.5,133,1492.90405273438
79.7045745849609,75.6811752319336,52.8499984741211,44.6599998474121,79,93.620002746582,131.729995727539,1525.74401855469
78.5110931396484,74.7807769775391,52.3400001525879,43.7799987792969,81.3600006103516,89.8600006103516,127.440002441406,1510.43212890625
79.0481567382812,76.5626220703125,52.8499984741211,43.7599983215332,78.7799987792969,90.0800018310547,133.309997558594,1504.1865234375
80.9179458618164,77.3871994018555,53.0299987792969,43.9599990844727,80.0999984741211,91.5999984741211,132.110000610352,1500.35864257812
84.3690872192383,78.951057434082,55.7900009155273,44.310001373291,80.5800018310547,93.2600021362305,137,1520.50573730469
83.5436019897461,78.477165222168,57.2900009155273,43.0999984741211,81.4000015258789,96.8399963378906,138.149993896484,1525.94555664062
81.5544662475586,78.1454391479492,56.3699989318848,43.8499984741211,79.8000030517578,95.5599975585938,140.279998779297,1510.43212890625
81.6837615966797,77.8326644897461,57.4700012207031,44.6599998474121,80.2399978637695,95.8000030517578,143.580001831055,1555.56176757812
83.798706817627,78.75202293396,56.5599996566772,47.3600006103516,81.303999710083,97.0630004882812,139.210006713867,1587.32376708984
82.2009353637695,78.477165222168,58.8899993896484,48.6800003051758,80.3399963378906,98.1999969482422,138.949996948242,1581.55163574219
82.3600692749023,77.9274444580078,56.6599998474121,48.0299987792969,80,96.3600006103516,136.029998779297,1581.55163574219
84.3690872192383,80.1831893920898,57.0699996948242,49.1300010681152,81.6600036621094,98.8000030517578,142.550003051758,1665.96813964844
86.0996398925781,81.5100936889648,58.5699996948242,50.0299987792969,85.1999969482422,100.550003051758,143.520004272461,1672.81823730469
87.9196929931641,83.1213455200195,58.5999984741211,50.439998626709,85.2600021362305,103.099998474121,146.600006103516,1679.66821289062
87.6113815307617,81.3394927978516,58.0400009155273,50.0699996948242,84,100.800003051758,143.589996337891,1662.74462890625
87.6809997558594,82.031379699707,59.5999984741211,50.3600006103516,82.9599990844727,102.300003051758,143.449996948242,1680.47412109375
88.4070281982422,81.9460830688477,59.8899993896484,50.3899993896484,84.1399993896484,103.949996948242,143.850006103516,1706.46398925781
90.4458923339844,81.4816665649414,59.5400009155273,51.1800003051758,82.3600006103516,104.5,146.080001831055,1700.01684570312
92.8925247192383,83.4341125488281,63,51.4799995422363,86.5599975585938,105.900001525879,146.139999389648,1715.53015136719
91.6891021728516,82.2209396362305,63.0200004577637,50.9700012207031,89.2799987792969,107.599998474121,144.029998779297,1700.01684570312
90.2071990966797,80.6191711425781,61.25,50.7200012207031,83.5800018310547,107.949996948242,149.139999389648,1689.3388671875
88.7053985595703,77.9653549194336,60.1399993896484,52.2799987792969,83.5400009155273,106.099998474121,146.490005493164,1673.22119140625
89.1733451843262,79.8903205871582,58.966499710083,51.8600006103516,84.1619998931885,104.765000152588,145.520004272461,1623.0546875
87.939582824707,76.3446350097656,57.9500007629395,52.3499984741211,82.0599975585938,101.5,144.460006713867,1675.23583984375
90.2071990966797,78.1359558105469,59.310001373291,53.4700012207031,82.2399978637695,107.150001525879,143.800003051758,1680.27270507812
91.917854309082,79.2638320922852,58.4500007629395,54.0400009155273,83.8399963378906,107.099998474121,143.710006713867,1709.48596191406
90.2569274902344,78.8373260498047,57.9199981689453,52.7400016784668,83.6399993896484,105.300003051758,147.190002441406,1686.92114257812
89.0833358764648,78.3729095458984,57.9900016784668,53.2900009155273,84.3000030517578,106.099998474121,149.050003051758,1687.68678588867
88.4368667602539,79.2827835083008,57.7099990844727,53.9500007629395,84.4400024414062,106.300003051758,149.440002441406,1690.14477539062
90.515510559082,79.4439086914062,58.4199981689453,54.1100006103516,85.9400024414062,106.599998474121,152.070007324219,1719.5595703125
89.0037689208984,78.7614974975586,57.4199981689453,55.310001373291,84.1800003051758,106,148.360000610352,1755.0185546875
87.7008895874023,76.7711410522461,55.7599983215332,53.5,82.9000015258789,103.5,148.389999389648,1653.8798828125
86.7461090087891,76.9227828979492,56.75,53.4099998474121,82.8199996948242,103,156.839996337891,1659.92395019531
87.0842590332031,78.2402114868164,60.3600006103516,53.4500007629395,83.6800003051758,107.550003051758,164.679992675781,1699.61389160156
86.3681716918945,78.4866409301758,60.3899993896484,53.5699996948242,82.9199981689453,106.5,163.210006713867,1672.81823730469
87.2632827758789,78.6288070678711,59.5,53.7799987792969,81.8399963378906,106.699996948242,161.529998779297,1697.80065917969
86.5173568725586,78.2636606316817,58,55.2799987792969,80.7200012207031,104.599998474121,155.960006713867,1676.44470214844
86.3880615234375,77.889533996582,57.6500015258789,55.2200012207031,81.7600021362305,103.800003051758,157.960006713867,1675.43725585938
87.1936645507812,78.7709808349609,62.1300010681152,54.0220001220703,82.8399963378906,106.25,189.256500244141,1679.06381835938
86.0598526000977,77.9843139648438,61.3699989318848,53.1100006103516,82.879997253418,103.5,212.119995117188,1660.52844238281
85.7117538452148,76.9417419433594,62,52.4700012207031,86.7799987792969,101.199996948242,213.619995117188,1660.72985839844
88.0290985107422,79.0268859863281,62.9599990844727,53.5,88.4400024414062,105.800003051758,211.679992675781,1695.98742675781
87.0544204711914,78.6951522827148,60.7200012207031,54.5999984741211,90,103.150001525879,219.300003051758,1684.1005859375
88.208122253418,78.1186487298263,63.0390007019043,55.1599998474121,89.2399978637695,104.518000030518,225.410003662109,1674.02697753906
88.3374099731445,78.2781295776367,63.939998626709,54.7200012207031,88.6999969482422,103.349998474121,232.720001220703,1662.74462890625
88.3175201416016,78.1738662719727,65.3199996948242,55,88.3600006103516,105.349998474121,230.339996337891,1676.84765625
88.3672485351562,77.5009384155273,62.7000007629395,53.8699989318848,89.5,103.099998474121,231.25,1663.34912109375
88.6755676269531,78.7046356201172,66.1500015258789,53.8499984741211,88.7600021362305,105.300003051758,225.949996948242,1649.64904785156
89.192741394043,78.154914855957,68.5500030517578,52.5800018310547,87.2399978637695,107.199996948242,224.300003051758,1652.67114257812
89.9684982299805,79.7472076416016,67.2600021362305,52.7299995422363,89.379997253418,106.150001525879,228.559997558594,1654.68579101562
90.1972503662109,79.3301773071289,67.1500015258789,53.6399993896484,89.9599990844727,106.699996948242,229.039993286133,1662.74462890625
88.735237121582,76.8848724365234,64.1500015258789,51.5699996948242,87.8000030517578,103,219.75,1627.68859863281
88.5363235473633,76.0697708129883,65.2300033569336,51.4700012207031,87.7200012207031,101.300003051758,215.110000610352,1610.96643066406
88.7053985595703,76.6005325317383,65.25,52.6399993896484,100.849998474121,99.8600006103516,220.020004272461,1612.57824707031
90.5751876831055,78.3160400390625,68.870002746582,53.5800018310547,106.949996948242,102.599998474121,219.289993286133,1643.60485839844
93.2008438110352,80.6570816040039,69.0299987792969,53.9000015258789,106.349998474121,102.900001525879,221.089996337891,1677.25061035156
91.8183975219727,81.1783676147461,68.5500030517578,52.6599998474121,103.5,101.75,218.899993896484,1659.31958007812
93.6086196899414,82.3062438964844,69.4199981689453,53.0200004577637,101.099998474121,101.650001525879,216.110000610352,1669.19165039062
92.5245361328125,80.8466415405273,68.6500015258789,53.4199981689453,105.5,101.25,222.539993286133,1657.10339355469
92.7831268310547,81.8418273925781,72.5999984741211,54.25,106.75,102.550003051758,226.110000610352,1686.71984863281
90.5652389526367,80.0031051635742,69.9899978637695,52.1300010681152,102.75,99.620002746582,223.800003051758,1646.626953125
91.3608932495117,80.1831893920898,67.9300003051758,53.0099983215332,104.400001525879,102.75,228.910003662109,1656.4990234375
90.6050262451172,78.8278427124023,66.7900009155273,52.7000007629395,103.400001525879,102.5,224.509994506836,1659.11804199219
91.0426330566406,79.0174026489258,66.9000015258789,52.9099998474121,102,104.199996948242,223.289993286133,1676.64624023438
90.157470703125,78.1170043945312,65.7900009155273,52.8899993896484,103.099998474121,103.300003051758,225.229995727539,1648.6416015625
90.6050262451172,78.4866409301758,65.9000015258789,53.3199996948242,103.800003051758,104.300003051758,227.860000610352,1649.44750976562
91.4603500366211,78.7046356201172,67.0800018310547,53.7999992370605,104.5,107,228.720001220703,1661.7373046875
90.5055694580078,78.0790939331055,66.6800003051758,54.2344997406006,105.449996948242,106.849998474121,238.342501068115,1637.76220703125
91.9874725341797,79.1121826171875,67.0599975585938,54.0999984741211,107,108.699996948242,235.740005493164,1662.54321289062
91.161979675293,78.7614974975586,63.75,53.4700012207031,107.5,109.800003051758,245.399993896484,1628.8974609375
90.0679550170898,78.1928253173828,63.2900009155273,54.189998626709,106.699996948242,108.75,251.380004882812,1616.40625
88.6954574584961,77.624153137207,63.3400001525879,53.9700012207031,107.900001525879,110.550003051758,252.830001831055,1604.51940917969
88.4368667602539,77.7189331054688,63.7000007629395,53.7599983215332,107.150001525879,110.150001525879,250.509994506836,1586.58837890625
90.4856796264648,77.889533996582,64.5,53.2400016784668,110,111.300003051758,250.820007324219,1609.15319824219
90.9929046630859,77.2450332641602,64,53.9799995422363,110.150001525879,109.599998474121,254.25,1615.8017578125
93.1610641479492,78.6951522827148,64.0199966430664,58,111.599998474121,113.75,257.290008544922,1662.54321289062
92.4151382446289,78.1075286865234,63.0200004577637,57.4300003051758,111.5,111.75,260.350006103516,1641.99304199219
92.713508605957,78.0601348876953,63,61.0999984741211,113.25,113.800003051758,261.200012207031,1672.41528320312
93.7776947021484,78.3918609619141,62.25,58.6800003051758,112.849998474121,115.800003051758,272.510009765625,1660.52844238281
92.2162246704102,76.8848724365234,62.439998626709,58.0699996948242,110.849998474121,115.949996948242,262.399993896484,1635.74743652344
91.0127944946289,76.2972412109375,60.6800003051758,56.9799995422363,110.400001525879,112.849998474121,259.299987792969,1616.60766601562
90.6050262451172,75.5863952636719,61.6500015258789,55.1699981689453,110.900001525879,113,255.350006103516,1619.62976074219
88.3274688720703,73.9941101074219,60.689998626709,55.7999992370605,109.949996948242,112,251.330001831055,1591.82666015625
88.6357803344727,73.8045501708984,59.25,56.5800018310547,110.75,111.199996948242,259.670013427734,1595.05017089844
89.0137176513672,73.4349136352539,58.9000015258789,56.3199996948242,112,112.449996948242,253.229995727539,1616.40625
89.4314346313477,73.084228515625,58.4900016784668,56.6399993896484,110.099998474121,111.699996948242,249.479995727539,1565.232421875
88.0688781738281,72.3733825683594,56.5800018310547,57.8899993896484,112.849998474121,108.599998474121,234.410003662109,1540.45141601562
88.0688781738281,71.5298461914062,56.2400016784668,55.7799987792969,108.849998474121,108.050003051758,230.130004882812,1541.05578613281
89.7695846557617,73.349609375,58.4700012207031,56.8199996948242,108.150001525879,112.300003051758,238.039993286133,1597.06494140625
87.7307281494141,73.0652694702148,57.0499992370605,56.0800018310547,106.75,110.150001525879,231.610000610352,1584.57373046875
87.0046920776367,71.9847869873047,56.1399993896484,55.9500007629395,105.550003051758,111.550003051758,231.440002441406,1584.77514648438
85.9305572509766,72.0416564941406,55.9300003051758,56.2099990844727,103.5,113.300003051758,231.100006103516,1561.40441894531
86.9052352905273,71.5582809448242,55.9700012207031,55.4099998474121,103.550003051758,113.550003051758,230.759994506836,1566.64270019531
86.2488250732422,71.5488052368164,56.5800018310547,55.3800010681152,102.849998474121,112.449996948242,228.220001220703,1564.62805175781
87.1538772583008,72.2312164306641,57.75,55.1800003051758,104.599998474121,113.699996948242,228.830001831055,1587.595703125
87.7207794189453,73.378044128418,57.939998626709,56.7400016784668,105.050003051758,116,232.139999389648,1623.45764160156
86.5173568725586,73.7287292480469,57.6199989318848,55.7999992370605,104,115.949996948242,237.410003662109,1581.35009765625
84.9956665039062,73.2169189453125,56.9599990844727,55.189998626709,102.400001525879,114.400001525879,234.75,1547.09997558594
86.0399627685547,73.7571563720703,57.2700004577637,56.4599990844727,103.25,114.849998474121,238.320007324219,1567.04565429688
86.9052352905273,73.2548294067383,57.0699996948242,56.3300018310547,102.150001525879,114.150001525879,239.649993896484,1550.32348632812
87.1638259887695,74.3163604736328,57.9700012207031,56.2299995422363,102.25,114.599998474121,237.119995117188,1562.21032714844
86.4974670410156,74.0509796142578,56.6599998474121,56.4900016784668,100.849998474121,113.349998474121,237.550003051758,1536.22045898438
85.8708877563477,74.4206161499023,56.3300018310547,55.7099990844727,99.3000030517578,111.800003051758,236.179992675781,1526.34838867188
86.954963684082,74.5248718261719,57.9799995422363,56.7599983215332,101.099998474121,114.300003051758,232.770004272461,1532.39245605469
87.1936645507812,74.3827056884766,57.7299995422363,57.0099983215332,101.400001525879,115,235.660003662109,1528.96752929688
87.0146408081055,74.6670379638672,57.5400009155273,57,100.75,114.800003051758,233.940002441406,1521.916015625
85.6819152832031,74.8281631469727,56.5400009155273,56.1100006103516,98.9599990844727,113.800003051758,227.990005493164,1504.99243164062
84.568000793457,74.0888900756836,55.0299987792969,55.689998626709,99.0199966430664,113.25,228.929992675781,1482.83044433594
84.4088745117188,73.9656753540039,55.5400009155273,56,99.5199966430664,113.650001525879,231.270004272461,1517.09075927734
83.4540863037109,74.8660736083984,55.4900016784668,55.3800010681152,98.5,114.849998474121,226.860000610352,1456.43774414062
84.7171859741211,76.3067169189453,56.2700004577637,55.9000015258789,99.879997253418,118.050003051758,227.009994506836,1500.15710449219
83.9513702392578,75.0461578369141,55.2200012207031,54.1599998474121,96.5800018310547,115.599998474121,217.559997558594,1481.62170410156
83.1159362792969,74.6670379638672,54.2799987792969,53.5800018310547,96.1600036621094,115.300003051758,218.279998779297,1445.759765625
85.0652847290039,75.9655151367188,55.5099983215332,55.2734998703003,99.2799987792969,118.150001525879,230.635000610352,1507.00708007812
85.2343673706055,75.9465560913086,55.0099983215332,54.7099990844727,97.1399993896484,117.800003051758,222,1503.78356933594
87.6412124633789,76.8848724365234,55.5999984741211,53.6399993896484,98.6999969482422,120.449996948242,227.669998168945,1543.87634277344
86.2189865112305,76.8280029296875,55.0999984741211,53.0699996948242,97.5999984741211,120.199996948242,215.509994506836,1528.16162109375
87.0643692016602,77.5293731689453,55.3899993896484,53.7299995422363,97.1800003051758,122,219.289993286133,1535.01171875
86.5869750976562,77.624153137207,55.310001373291,54.0200004577637,95.8000030517578,123.150001525879,232.160003662109,1526.75134277344
88.2578506469727,78.7235870361328,56.8199996948242,55.2799987792969,96.7399978637695,122.599998474121,233.279998779297,1536.01904296875
87.7705078125,77.9748306274414,56.4599990844727,55.1300010681152,98.0999984741211,124.300003051758,239.320007324219,1520.50573730469
87.5517044067383,78.0032653808594,56.7200012207031,55.939998626709,98,124.050003051758,244.460006713867,1531.98962402344
87.9594802856445,78.6003723144531,57.2200012207031,56.4500007629395,99,126.75,249.740005493164,1536.82495117188
85.4133834838867,77.3208541870117,53.8600006103516,55.9099998474121,97.3000030517578,124,249,1498.54528808594
84.2994689941406,77.4061584472656,53.8600006103516,55.439998626709,95.7200012207031,123.800003051758,242.869995117188,1490.48645019531
86.5869750976562,77.0649566650391,54.9599990844727,55.6599998474121,99.9000015258789,124.699996948242,245.850006103516,1504.38793945312
86.6665420532227,76.0129013061523,54.4099998474121,54.1699981689453,97.3399963378906,123.699996948242,243.070007324219,1467.11584472656
86.1394195556641,76.1171646118164,53.4700012207031,55.5099983215332,97.7799987792969,124,248.570007324219,1485.24816894531
86.8455657958984,76.5721054077148,54.2099990844727,54.75,98.6399993896484,125,255.369995117188,1473.9658203125
85.7117538452148,76.2972412109375,53.5099983215332,55.1100006103516,97.6399993896484,125.199996948242,260.200012207031,1466.30993652344
84.8663711547852,75.7380447387695,53.310001373291,54.7999992370605,97,124.550003051758,262.519989013672,1462.68334960938
84.836540222168,76.2024612426758,46.3400001525879,54.2999992370605,97.6999969482422,125.949996948242,265.799987792969,1454.42309570312
85.6122970581055,76.192985534668,44.935001373291,54.2200012207031,97.6399993896484,127,262.299987792969,1455.22888183594
86.0499114990234,76.4868011474609,46.7700004577637,54.4900016784668,99.5,128.449996948242,270.220001220703,1460.46716308594
84.4088745117188,75.5010986328125,46.2999992370605,53.7099990844727,96.6800003051758,128.350006103516,268.209991455078,1440.521484375
83.4540863037109,74.6859970092773,45.2999992370605,53.5299987792969,94.879997253418,129.300003051758,274.089996337891,1426.41845703125
84.8166427612305,75.8612594604492,46.314998626709,54.0900001525879,96.5400009155273,130.350006103516,272.220001220703,1435.8876953125
85.8410491943359,76.4488906860352,46.7299995422363,54.7200012207031,97.8399963378906,131,276.269989013672,1457.84814453125
86.0300216674805,76.2308959960938,46.3600006103516,55.2700004577637,97.0800018310547,131,280.529998779297,1441.93176269531
87.0444793701172,75.9370803833008,44.75,54.4799995422363,95.8399963378906,130.550003051758,275.230010986328,1449.99072265625
86.616813659668,75.7190856933594,44.3250007629395,53.189998626709,94.4800033569336,128.350006103516,276.940002441406,1436.08911132812
84.2099609375,73.8708953857422,44.1100006103516,52.5499992370605,93.1600036621094,123.800003051758,267.040008544922,1386.32568359375
85.5625686645508,74.8281631469727,44.810001373291,53.0299987792969,94.5599975585938,125.199996948242,269.899993896484,1420.37438964844
84.9757766723633,74.4869613647461,44.3300018310547,52.439998626709,92.4400024414062,124.300003051758,264.170013427734,1406.87585449219
84.1602325439453,73.7097702026367,43.6199989318848,52.189998626709,92.1999969482422,124.599998474121,262.549987792969,1390.35510253906
82.9070816040039,72.3923416137695,42.5,51.5699996948242,89.8000030517578,125.050003051758,256.799987792969,1363.55944824219
82.2904434204102,72.6292877197266,42.3300018310547,51.9599990844727,90.7200012207031,127.949996948242,252.240005493164,1343.00927734375
82.4893569946289,72.4871215820312,42.4249992370605,52,90.4800033569336,131.850006103516,250.419998168945,1353.68725585938
82.3700103759766,72.3449478149414,42.5550003051758,53.0699996948242,90.7799987792969,130.850006103516,249.419998168945,1354.69458007812
80.5598983764648,70.2787628173828,41.9099998474121,52.4799995422363,89.7600021362305,135.199996948242,258.829986572266,1371.01379394531
78.6105499267578,68.0988464355469,40.7050018310547,50.9799995422363,86.6999969482422,134.75,254.339996337891,1333.74157714844
77.8049545288086,67.3974761962891,40.7849998474121,51.0699996948242,86.4800033569336,132.5,254.380004882812,1313.7958984375
76.9496231079102,67.7576370239258,40.3600006103516,50.1599998474121,84.6999969482422,127.150001525879,248.130004882812,1301.3046875
78.9486999511719,69.3025360107422,41.8050003051758,50.6199989318848,88.8399963378906,129.399993896484,249.490005493164,1334.54748535156
81.2163162231445,70.5251922607422,41.9599990844727,51.7000007629395,91.1600036621094,133.100006103516,257.459991455078,1365.97705078125
86.3383331298828,73.0273590087891,43.75,55.0400009155273,95.9199981689453,135.800003051758,275.109985351562,1425.41125488281
85.2045288085938,72.5155563354492,43.7949981689453,55.1599998474121,95.1800003051758,136.199996948242,274.730010986328,1414.33020019531
82.8672943115234,72.3923416137695,42.7449989318848,55.5200004577637,95,136.300003051758,272.660003662109,1409.29345703125
84.4685516357422,73.0368347167969,46.1749992370605,54.0499992370605,95.2600021362305,133.25,256.179992675781,1438.70825195312
84.229850769043,73.2832641601562,47.5900001525879,56.5699996948242,96.0999984741211,129,249.970001220703,1478.39819335938
86.7958374023438,74.7618179321289,48.0950012207031,58.0200004577637,96.9800033569336,131.800003051758,257.410003662109,1474.16735839844
85.8509979248047,74.6291275024414,47.4700012207031,56.8400001525879,94.1600036621094,131.100006103516,262.619995117188,1457.04223632812
85.3338241577148,74.3068771362305,47.689998626709,57.3800010681152,93.3600006103516,131.75,262.670013427734,1447.57299804688
85.0652847290039,74.8850326538086,47.7849998474121,56.2900009155273,92.9599990844727,132.199996948242,258.5,1452.81127929688
84.3591461181641,74.6859970092773,47.6650009155273,54.9599990844727,92.5999984741211,131.050003051758,258.25,1413.12145996094
85.6222457885742,74.6765213012695,47.4700012207031,53.9900016784668,91.1999969482422,128.5,257.170013427734,1384.91540527344
85.174690246582,74.9703369140625,46.3950004577637,54.0299987792969,90.9400024414062,128.449996948242,264.149993896484,1405.26403808594
85.3835525512695,75.4537048339844,47.8950004577637,55.2999992370605,91.7799987792969,130,269.329986572266,1403.85375976562
83.6331100463867,75.4442291259766,47.6100006103516,54.7000007629395,91.4000015258789,129.899993896484,269,1376.05065917969
83.7524566650391,76.0792465209961,48.685001373291,53.5699996948242,91.0599975585938,130.699996948242,262.279998779297,1390.15356445312
83.7624053955078,76.7521820068359,49.1450004577637,52.5999984741211,91.5400009155273,129.199996948242,265.480010986328,1388.74328613281
