"VOW3.DE.Close","RACE.MI.Close","STLAM.MI.Close","RNO.PA.Close","MBG.DE.Close","BMW.DE.Close","TSLA.Close","TM.Close"
147.199996948242,135,9.98203372955322,23.3999996185303,28.9947166442871,57.2200012207031,46.8986663818359,127.110000610352
131.720001220703,124.699996948242,8.90392112731934,19.6599998474121,25.0979785919189,51.0200004577637,40.533332824707,122.790000915527
131.559997558594,125.5,8.8526725769043,20.2199993133545,25.5138530731201,50.3300018310547,43.0219993591309,126.98999786377
132.399993896484,129.149993896484,9.03678703308105,20.9150009155273,25.7217903137207,50.6500015258789,42.2820014953613,122.790000915527
112.26000213623,115.900001525879,7.4224648475647,16.326000213623,20.8727016448975,44.0800018310547,37.3699989318848,112.199996948242
110.879997253418,123.199996948242,7.95392894744873,16.7000007629395,21.334321975708,45.4199981689453,36.441333770752,116.230003356934
97.3899993896484,122,6.80368900299072,14.5500001907349,19.0636501312256,40.0900001525879,29.6713333129883,108.5
99.0800018310547,126.150001525879,6.5151801109314,15.9899997711182,20.2530498504639,40.3549995422363,28.6800003051758,118.889999389648
87.1999969482422,127.5,5.8081431388855,15.0920000076294,18.3649845123291,39.1349983215332,24.0813331604004,116.069999694824
87.8399963378906,130.399993896484,5.51014280319214,15.4160003662109,18.1653633117676,37.6599998474121,28.5093326568604,118.230003356934
94.129997253418,131,5.83092021942139,16.1499996185303,18.8598728179932,41.3699989318848,28.5020008087158,116.459999084473
92.25,125.199996948242,5.5832200050354,15.28600025177,19.134349822998,39.7999992370605,28.9526672363281,111.099998474121
109.819999694824,138.600006103516,6.30164480209351,17.9659996032715,24.3535652160645,45.560001373291,33.6666679382324,116.349998474121
114.879997253418,139.899993896484,6.48576021194458,18.3099994659424,24.7569637298584,46.75,35.9500007629395,121.290000915527
113.699996948242,141.199996948242,6.53985500335693,19.3680000305176,24.6072483062744,47.2999992370605,35.2106666564941,126.339996337891
105.419998168945,137.600006103516,6.14790010452271,17.9260005950928,22.6235313415527,45.5149993896484,34.2906684875488,127.23999786377
105.019996643066,139.149993896484,5.98846101760864,17.2080001831055,22.6276893615723,45.7299995422363,33.4753341674805,125.220001220703
106.839996337891,141.550003051758,6.23711013793945,17.7080001831055,22.8896903991699,47.1150016784668,34.9333343505859,119.949996948242
99,136.649993896484,6.00079917907715,16.3120002746582,21.230354309082,44.3849983215332,32.1040000915527,116.709999084473
98.8300018310547,135.350006103516,5.96473503112793,16.3120002746582,20.9392414093018,44.8650016784668,30.2980003356934,117.819999694824
98.9100036621094,126.400001525879,5.88406610488892,15.8120002746582,20.3944473266602,44.75,32.0006675720215,115
112.959999084473,132.5,6.27886819839478,18.0520000457764,22.7441349029541,48.560001373291,34.4160003662109,122.410003662109
116.379997253418,136.350006103516,6.68505907058716,18.4839992523193,23.4053726196289,49.7150001525879,36.3633346557617,121.900001525879
118.139999389648,141.25,6.7562370300293,18.3880004882812,23.3928966522217,49.1599998474121,36.5893325805664,123.540000915527
122.540000915527,140.600006103516,7.09789180755615,18.5380001068115,24.8193435668945,50.8199996948242,38.2000007629395,123.410003662109
114.307999038696,140.455002212524,6.63044121265411,17.0319001197815,23.0358694076538,48.5442501068115,43.3966674804688,121.26000213623
123.139999389648,141.449996948242,7.07986116409302,18.0279998779297,24.4533748626709,51.3600006103516,47.326000213623,124.639999389648
116.199996948242,137.600006103516,6.72017288208008,16.5799999237061,22.972864151001,48.5900001525879,48.6553344726562,122.98999786377
117.139999389648,142.949996948242,6.74674606323242,16,23.0310878753662,49.3349990844727,49.6806678771973,121.830001831055
124.599998474121,148.600006103516,6.94889307022095,16.3799991607666,24.1539459228516,51.9099998474121,50.259334564209,124.610000610352
124.73999786377,145.600006103516,7.05138921737671,16.67799949646,23.8503570556641,51.3699989318848,49.7573318481445,121.709999084473
116.5,142.600006103516,6.73630714416504,16.3320007324219,22.8148326873779,48.560001373291,45.7813339233398,120.669998168945
118.779998779297,145.300003051758,6.88056087493896,15.8299999237061,23.1641654968262,49.0149993896484,48.8073348999023,121.430000305176
120.73999786377,146.550003051758,7.12256717681885,16.488000869751,23.9002628326416,50.2700004577637,47.0419998168945,121.680000305176
117.360000610352,144.050003051758,6.97546577453613,16.0020008087158,22.9229602813721,48.6599998474121,48.343334197998,122.559997558594
122.919998168945,147,7.30573320388794,17.5799999237061,24.3868350982666,51.2000007629395,53.25,124.199996948242
126.019996643066,145.899993896484,7.48889780044556,18.1660003662109,25.2934398651123,52.6100006103516,51.2746658325195,125.48999786377
133.320007324219,146.350006103516,7.7631721496582,19.6000003814697,26.9818878173828,55.6699981689453,53.3673324584961,127.860000610352
128.220001220703,143.399993896484,7.60752820968628,18.1060009002686,26.2291564941406,54.0499992370605,52.1253318786621,123.589996337891
123.812999725342,145.447499847412,7.16280694007874,17.1806000709534,24.571067237854,50.7244998931885,46.7546653747559,121.120002746582
121.040000915527,145.5,7.17856121063232,17.07200050354,24.6529941558838,51.5699996948242,50.7459983825684,120.699996948242
127.199996948242,144.600006103516,7.28390502929688,17.3139991760254,25.5720748901367,53.5099983215332,51.2140007019043,121.959999084473
126.860000610352,146.5,7.23929977416992,17.1000003814697,24.8734073638916,50.6199989318848,52.1720008850098,121.580001831055
127.139999389648,145.649993896484,7.21272706985474,17.0919990539551,25.0314407348633,49.3650016784668,52.0026664733887,121.519996643066
128.919998168945,146.449996948242,7.37406396865845,17.5259990692139,26.3289661407471,51.4199981689453,54.6279983520508,123.099998474121
127.300003051758,147.649993896484,7.2440447807312,17.6620006561279,25.7509002685547,51.3699989318848,54.0859985351562,123.620002746582
127.180000305176,146.149993896484,7.20513391494751,17.1539993286133,25.4473133087158,50.8600006103516,53.9606666564941,120.169998168945
119.76000213623,144,6.999192237854,17.0659999847412,23.8046112060547,48.7299995422363,52.7306671142578,117.76000213623
116.419998168945,142.199996948242,6.8027400970459,16.9860000610352,22.9687061309814,47.0800018310547,53.5553321838379,116.949996948242
121.23999786377,144.899993896484,6.83595609664917,17.4780006408691,23.2930870056152,46.6500015258789,53.2779998779297,116.889999389648
131.279998779297,150.149993896484,7.39589214324951,18.9979991912842,25.9338855743408,50.25,54.242000579834,119.470001220703
132.259994506836,146.100006103516,7.06088018417358,16.9360008239746,25.788330078125,50.0499992370605,53.8673324584961,118.220001220703
133.5,145.25,6.94889307022095,17.9799995422363,26.6242351531982,50.8499984741211,54.3706665039062,119.819999694824
132.479995727539,144.600006103516,6.96502590179443,17.7059993743896,26.1542987823486,50.0699996948242,55.1733322143555,117.949996948242
132.779998779297,146.800003051758,7.0381031036377,17.2000007629395,26.0669651031494,50.0800018310547,54.458667755127,117.559997558594
133.960006713867,149.399993896484,7.28390502929688,17.9640007019043,26.5119495391846,50.2900009155273,55.7944330215454,123.33450050354
136.839996337891,149.399993896484,7.53065586090088,19.1539993286133,27.1648712158203,51.8699989318848,54.5913314819336,124.110000610352
140.119995117188,147.649993896484,7.74229288101196,22.5,29.5686225891113,54.3899993896484,54.681999206543,126.809997558594
137.220001220703,151.800003051758,7.82960510253906,21.8999996185303,29.1527481079102,54,53.7206687927246,128.360000610352
132.5,151.899993896484,7.53729915618896,20.2049999237061,27.763729095459,52.5999984741211,55.6666679382324,126.01000213623
137.837998962402,152.149993896484,7.80208206176758,21.4549999237061,29.1566988945007,54.6024997711182,59.8733329772949,126.449996948242
140.100006103516,152.5,7.91311979293823,21.6900005340576,29.9096374511719,55.3499984741211,58.7706680297852,126.480003356934
143.119995117188,157.050003051758,8.32120895385742,23.9650001525879,31.552339553833,57.9799995422363,58.8639984130859,128.729995727539
141.639999389648,155.199996948242,8.25952053070068,23.6100006103516,30.7746562957764,58.0699996948242,57.6253318786621,128.160003662109
148.979995727539,153.899993896484,8.83748817443848,25.9300003051758,33.1243438720703,59.5,59.0439987182617,131.100006103516
148.5,151.600006103516,8.92764663696289,26.3549995422363,33.3572311401367,60.6800003051758,63.3279991149902,132.070007324219
145.559997558594,153.350006103516,8.53569316864014,25.5,32.4090385437012,59.4099998474121,62.7113342285156,130.589996337891
143.179992675781,154.5,8.30507469177246,24.8500003814697,32.271800994873,58.8899993896484,68.336669921875,131.009994506836
132.419998168945,148.949996948242,7.6654200553894,21.3500003814697,29.373161315918,55.6199989318848,64.8560028076172,124.440002441406
133.960006713867,148.649993896484,7.77550888061523,22,29.9595432281494,56.1500015258789,62.3520011901855,127.819999694824
136.360000610352,148.199996948242,7.77835607528687,21.8950004577637,29.6725902557373,55.9500007629395,66.0599975585938,127.400001525879
136.580001831055,152.199996948242,8.00043201446533,22.7950000762939,30.7829723358154,57.0699996948242,65.4753341674805,129.600006103516
134.139999389648,150.899993896484,7.97006320953369,21.9500007629395,30.7788143157959,57.2599983215332,66.1193313598633,128.880004882812
132.580001831055,150.699996948242,7.945387840271,21.5349998474121,30.5500831604004,57.1100006103516,66.9306640625,129.119995117188
130.679992675781,151.699996948242,8.02225971221924,21.1299991607666,30.5750350952148,56.9300003051758,66.7266693115234,127.790000915527
130.279998779297,152.100006103516,8.1314001083374,21.0200004577637,30.5334491729736,57.3600006103516,66.2880020141602,128.130004882812
136.199996948242,154.600006103516,8.602126121521,22.3649997711182,30.8453540802002,58.4099998474121,66.7853317260742,129.089996337891
129.619995117188,149.550003051758,8.22345733642578,20.9150009155273,28.9822406768799,56.1800003051758,64.0566635131836,127.800003051758
133.059997558594,149.899993896484,8.34303665161133,21.3899993896484,29.8056697845459,57.0800018310547,65.7320022583008,127.769996643066
133.320007324219,151.399993896484,8.19498634338379,20.9650001525879,29.119478225708,55.7700004577637,63.982666015625,126.160003662109
134.580001831055,151.899993896484,8.37815093994141,22.0650005340576,29.8680515289307,56.7099990844727,67.2900009155273,126.889999389648
134.940002441406,151.850006103516,8.48824024200439,22.5799999237061,30.063512802124,56.8199996948242,71.9873352050781,125.629997253418
133.320007324219,151.449996948242,8.33829212188721,21.5,29.6601142883301,56.2000007629395,74.6419982910156,124.139999389648
137.199996948242,154.899993896484,8.54043769836426,22.6049995422363,30.9118938446045,57.9500007629395,80.5773315429688,126.389999389648
135.580001831055,153.600006103516,8.44648170471191,22.2950000762939,30.4960193634033,57.2599983215332,83.1620670318603,126.415000534058
138.839996337891,156.600006103516,8.5451831817627,23.2749996185303,31.4525299072266,58.4599990844727,91.4386672973633,126.980003356934
138.020004272461,155.550003051758,8.52525329589844,23.0849990844727,31.3028144836426,58.6500015258789,92.6573333740234,124.959999084473
135.419998168945,154.5,8.34778213500977,22.0200004577637,30.9326877593994,58.0200004577637,91.0586700439453,125.410003662109
135.600006103516,154.699996948242,8.19118976593018,21.6000003814697,30.0676708221436,57.439998626709,92.9520034790039,123.830001831055
139.979995727539,157,8.38289737701416,22.4150009155273,30.504337310791,58.689998626709,102.976669311523,124.970001220703
139.300003051758,158.550003051758,8.59453296661377,22.7999992370605,31.0158634185791,58.7999992370605,99.8040008544922,125.050003051758
137.380004882812,155.300003051758,8.52145671844482,22.6100006103516,30.7704963684082,57.9300003051758,101.120002746582,126.430000305176
141.160003662109,157.25,8.60781955718994,23.4599990844727,31.3485622406006,58.6100006103516,103.067329406738,127.330001831055
141.339996337891,154.899993896484,8.70557117462158,23.9300003051758,31.3319263458252,58.7700004577637,100.042663574219,126.48999786377
144.440002441406,154.100006103516,8.6951322555542,23.8649997711182,32.7167854309082,59.7299995422363,100.055999755859,127.059997558594
144.759994506836,157,8.74637985229492,24.2700004577637,32.3466606140137,59.0999984741211,109.533332824707,127.279998779297
145,159,8.76630973815918,24.4850006103516,32.8290710449219,60.8199996948242,104.557334899902,126.269996643066
144.339996337891,158.25,8.69133567810059,23.9099998474121,32.571231842041,59.939998626709,106.155334472656,126.26000213623
144.539993286133,159.300003051758,8.7454309463501,25.6299991607666,33.9602508544922,61.1500015258789,100.87133026123,125.860000610352
142.020004272461,154.5,8.6135139465332,25.2399997711182,33.2283096313477,60.2200012207031,94.466667175293,125.209999084473
141.240005493164,155.050003051758,8.61066722869873,25.1949996948242,33.3281211853027,59.75,102.639999389648,127.569999694824
141.800003051758,153.149993896484,8.80047607421875,24.8050003051758,33.1243438720703,59.7999992370605,98.4326705932617,125.459999084473
137.639999389648,153.75,8.69038677215576,23.9850006103516,33.1825637817383,58.2900009155273,99.9406661987305,123.98999786377
129.199996948242,152.850006103516,8.34778213500977,21.7649993896484,32.1054534912109,56.1599998474121,99.1660003662109,122.459999084473
125,151.350006103516,8.18074989318848,20.0550003051758,31.1073551177979,54.7000007629395,95.3840026855469,119.339996337891
131.179992675781,157.199996948242,8.57460308074951,20.9950008392334,32.4880561828613,56.2099990844727,99,120.940002441406
134.5,157.75,8.91151428222656,22.4200000762939,33.3988189697266,58.1399993896484,99.1333312988281,122.910003662109
134.940002441406,157.699996948242,8.91910552978516,22.9449996948242,33.9436149597168,56.1300010681152,99.001335144043,124.819999694824
134,156.699996948242,8.8242015838623,22.4699993133545,33.7772636413574,55.2299995422363,99.3053359985352,128.339996337891
132.860000610352,158.199996948242,8.81186389923096,22.7600002288818,33.7689476013184,54.9000015258789,96.8473358154297,129.960006713867
133.119995117188,156.149993896484,8.96371078491211,24.0799999237061,33.9976768493652,55.3499984741211,94.5713348388672,130.570007324219
140,159,9.43633365631104,25.0699996948242,35.1787605285645,58.5400009155273,91.6259994506836,133.75
140.660003662109,163.25,9.40122032165527,25.2849998474121,35.4490776062012,58.8699989318848,103.650665283203,136.440002441406
138.740005493164,165,9.26265907287598,24.5799999237061,35.191234588623,58.2799987792969,108.066665649414,135.639999389648
138.979995727539,164.100006103516,9.19622611999512,24.4400005340576,35.1538047790527,58.2200012207031,110.047332763672,134.220001220703
139.179992675781,166.850006103516,9.15826511383057,24.2849998474121,35.212028503418,57.8800010681152,122.375999450684,135.529998779297
138.5,165.100006103516,9.11745643615723,24.0200004577637,35.1122207641602,57.560001373291,125.805999755859,136.080001831055
139.440002441406,163.800003051758,9.13738632202148,24.3799991607666,35.698600769043,58.25,125.235336303711,135.210006713867
136.619995117188,163.949996948242,8.9665584564209,23.1949996948242,34.9042816162109,57.3899993896484,133.455337524414,134.089996337891
136.080001831055,164,8.85172367095947,23.0349998474121,34.2139320373535,56.810001373291,136.665328979492,133.830001831055
137.800003051758,165.899993896484,9.13643741607666,24.5049991607666,35.5904731750488,58.25,134.279998779297,134.759994506836
136.199996948242,166.199996948242,9.03204154968262,24.5400009155273,35.2078704833984,57.9500007629395,134.88932800293,134.789993286133
139,167.600006103516,9.08234119415283,24.4449996948242,35.7900924682617,59.4199981689453,143.544662475586,134.889999389648
140.119995117188,165.350006103516,8.96845626831055,24.2700004577637,35.7651405334473,59.5999984741211,149.25,133.559997558594
139.520004272461,164.399993896484,8.93523979187012,24.1450004577637,35.6653327941895,59.6100006103516,147.559997558594,133.919998168945
139.339996337891,163.199996948242,8.76061630249023,23.8400001525879,35.4698715209961,60.1500015258789,166.106674194336,132.429992675781
140.100006103516,163.050003051758,8.65717029571533,22.7749996185303,35.4948234558105,60.1300010681152,158.350006103516,132.300003051758
140.320007324219,165.100006103516,8.70652008056641,22.6749992370605,35.8316802978516,60.3899993896484,149.123336791992,132.520004272461
142.759994506836,162.050003051758,8.80617046356201,23.4050006866455,36.0479354858398,60.7999992370605,135.66667175293,129.949996948242
143,160.699996948242,8.95042419433594,24.4500007629395,36.164379119873,61.3800010681152,139.440002441406,133.169998168945
149.779998779297,162.850006103516,9.14402866363525,25.1599998474121,37.5118103027344,62.5800018310547,140.688199234009,132.923498535156
151.160003662109,160.949996948242,9.12125205993652,25.1499996185303,37.9068908691406,63.1699981689453,110.069999694824,131.229995727539
151.320007324219,160.899993896484,9.12220096588135,25.2700004577637,38.5847663879395,63.7400016784668,122.093330383301,131.130004882812
150.960006713867,160.199996948242,9.38223934173584,24.8999996185303,38.6887321472168,63.7400016784668,123.779998779297,130.179992675781
149.839996337891,162,9.40881156921387,24.4599990844727,38.7136840820312,64.3099975585938,124.23999786377,131.339996337891
148.419998168945,161.399993896484,9.4742956161499,24.6800003051758,38.4017791748047,64.120002746582,139.873336791992,133.770004272461
148.339996337891,162.199996948242,10.327486038208,24.0499992370605,38.260383605957,64.3199996948242,149.919998168945,134.029998779297
148.660003662109,160.850006103516,10.2610530853271,23.6299991607666,38.5015907287598,64.7099990844727,147.253326416016,134.029998779297
147.639999389648,160.5,10.2154989242554,23.5849990844727,38.5930824279785,64.8099975585938,141.143325805664,135
141.979995727539,159.100006103516,9.8491678237915,22.6350002288818,37.8278732299805,63.7400016784668,147.383331298828,134.25
133.600006103516,154.449996948242,9.43064022064209,20.8799991607666,36.1685371398926,60.4900016784668,149.796661376953,131.220001220703
134.820007324219,156.050003051758,9.69732093811035,21.4349994659424,36.372314453125,60.5800018310547,141.410003662109,132.25
135.479995727539,156.300003051758,9.86055660247803,22.1650009155273,36.8380966186523,60.9599990844727,126.786666870117,133.289993286133
136.539993286133,157.050003051758,9.84347438812256,22.0849990844727,37.0002861022949,60.6399993896484,129.263336181641,131.850006103516
133.300003051758,155.050003051758,9.70870971679688,21.5650005340576,36.7507591247559,59.060001373291,135.779998779297,132.970001220703
138.199996948242,157.350006103516,10.0940208435059,23.1000003814697,38.1564140319824,61.7299995422363,140.399993896484,136.009994506836
138.740005493164,156.149993896484,9.85865879058838,22.2399997711182,38.0025405883789,62,139.690002441406,134.25
137.399993896484,156.649993896484,9.9345817565918,22.1949996948242,38.289493560791,61.9900016784668,143.003326416016,132.440002441406
134.300003051758,156.899993896484,9.8491678237915,21.1749992370605,38.8800354003906,62.6599998474121,149.386672973633,132.429992675781
132,155.399993896484,9.82259464263916,21.1900005340576,38.8841934204102,62.3600006103516,138.363327026367,131.729995727539
134.699996948242,153.800003051758,9.94976711273193,21.7800006866455,39.7824821472168,64.0299987792969,141.893325805664,132.100006103516
137.479995727539,152.399993896484,10.1281871795654,22.8700008392334,40.0320053100586,64.8499984741211,137.99333190918,131.259994506836
138.919998168945,156.75,10.1566581726074,23.375,40.8304824829102,65.7399978637695,141.766662597656,132.429992675781
137.979995727539,154.550003051758,10.1357793807983,23.5699996948242,40.6059112548828,65.7200012207031,141.973327636719,132.949996948242
137.660003662109,154.850006103516,9.99532127380371,22.7800006866455,40.0735931396484,64.6999969482422,144.66667175293,132.080001831055
139.399993896484,156.850006103516,10.0921230316162,22.9699993133545,40.7639427185059,65.0899963378906,147.433334350586,131.800003051758
138.5,157.350006103516,9.92319297790527,22.3700008392334,40.6516571044922,64.25,148.883331298828,132.649993896484
139.179992675781,157.600006103516,10.0313844680786,23.1450004577637,40.1526107788086,64.0800018310547,153.766662597656,131.529998779297
134.919998168945,158.449996948242,9.81690120697021,22.6900005340576,38.954891204834,62.1699981689453,149.626663208008,131.169998168945
138.279998779297,163.850006103516,10.2325811386108,23.8649997711182,41.0883255004883,63.1199989318848,146.556671142578,130.639999389648
139.279998779297,162.850006103516,10.1984157562256,23.8050003051758,40.5975914001465,63.6199989318848,143.610000610352,130.880004882812
138.419998168945,162.800003051758,10.2287845611572,24.2000007629395,40.4894676208496,64.0699996948242,140.646667480469,131.309997558594
137.080001831055,159.800003051758,10.1604537963867,24.3950004577637,39.89892578125,63.810001373291,140.880004882812,133.139999389648
137.600006103516,161,10.4091033935547,24.8899993896484,39.8448638916016,64.0100021362305,141.929992675781,133.419998168945
139.059997558594,160.5,10.5343770980835,24.7700004577637,40.2565765380859,63.9300003051758,140.210006713867,133.279998779297
135.639999389648,156.350006103516,10.6103010177612,24.3500003814697,39.8947677612305,63.2099990844727,140.093338012695,132.850006103516
132,156.949996948242,10.4337787628174,22.7450008392334,39.1420364379883,61.4700012207031,141.559997558594,132.460006713867
125.519996643066,151.850006103516,10.0294857025146,20.9349994659424,36.800666809082,58.060001373291,135.339996337891,130.070007324219
126.940002441406,152.850006103516,10.0256900787354,21.1149997711182,36.7840309143066,58.3300018310547,136.943328857422,131.350006103516
125.099998474121,153.149993896484,10.0048112869263,21.2549991607666,36.9295883178711,58.6800003051758,129.346664428711,131.289993286133
127.779998779297,157.199996948242,10.2686452865601,21.5049991607666,38.110668182373,59.6800003051758,133.503326416016,133.240005493164
131.740005493164,168.300003051758,10.4451665878296,22.9599990844727,39.2584800720215,62.1199989318848,141.300003051758,135.869995117188
132.080001831055,172.149993896484,10.6008100509644,22.8999996185303,39.9405136108398,62.5200004577637,140.32666015625,134.160003662109
135.919998168945,174.550003051758,10.8418674468994,23.4500007629395,41.1007995605469,64.7900009155273,146.029998779297,137.070007324219
133.160003662109,174.800003051758,10.6634473800659,22.7099990844727,40.0694351196289,63.5800018310547,143.316665649414,137.199996948242
142.320007324219,178.550003051758,11.3144912719727,26.1399993896484,42.1695976257324,67.629997253418,140.419998168945,139.639999389648
149.820007324219,173.100006103516,11.5973052978516,27.8150005340576,44.0826148986816,69.5,136.786666870117,139.940002441406
150,177.449996948242,11.6941080093384,27.2399997711182,44.0742988586426,70.3399963378906,139.043334960938,142.479995727539
150.460006713867,176.350006103516,11.4473571777344,27.4449996948242,43.4172172546387,70.6999969482422,137.253326416016,139.690002441406
150.179992675781,174.5,11.5897130966187,29.0200004577637,43.6667404174805,70.7399978637695,136.16667175293,141.619995117188
153.539993286133,175,11.9484510421753,29.8050003051758,44.7313766479492,72.7900009155273,136.029998779297,144.110000610352
153.679992675781,177.199996948242,11.9826173782349,29.9599990844727,45.3635063171387,72.8499984741211,147.203338623047,142.740005493164
154.539993286133,179.75,12.0319671630859,31.3700008392334,46.3283348083496,73.870002746582,162.213333129883,141.830001831055
152.520004272461,179.949996948242,12.2806158065796,31.1450004577637,45.8043327331543,74,166.42333984375,140.919998168945
152.139999389648,178.5,12.2236738204956,30.8500003814697,46.1786193847656,74.1500015258789,163.203338623047,142.130004882812
150.100006103516,176.5,12.1933040618896,32.1699981689453,46.5778579711914,73.8899993896484,173.949996948242,143.259994506836
156,177.850006103516,12.4267692565918,34.3800010681152,48.199764251709,76.6800003051758,185.126663208008,143.839996337891
152.339996337891,177.399993896484,12.5121831893921,34.4550018310547,47.7506217956543,75.4000015258789,191.33332824707,141.309997558594
148.600006103516,176.800003051758,12.4210748672485,33.6549987792969,46.6527137756348,74.129997253418,180.320999145508,140.226000976562
145.919998168945,178.550003051758,12.5520429611206,34.1150016784668,47.0685882568359,73.0899963378906,195.253326416016,140.160003662109
