"TRVG.Close","BKNG.Close","RYA.IR.Close","LYFT.Close","TCOM.Close","TRIP.Close","HLT.Close","UBER.Close"
8.75,1647.43994140625,11.25,37.0800018310547,29.9500007629395,21.7399997711182,91.5,32.2099990844727
8.69999980926514,1612.08996582031,11.3450002670288,36.0200004577637,29.6200008392334,22,90.4499969482422,31.6800003051758
7.19999980926514,1527.80004882812,11.125,32.810001373291,26.8999996185303,20.0900001525879,86.1800003051758,28.1700000762939
7.59999990463257,1559,11.5699996948242,32.8899993896484,29.0300006866455,19.6800003051758,90.3199996948242,28.9699993133545
7.80000019073486,1442.5,11.1549997329712,29.0100002288818,27.5499992370605,18.2299995422363,81.0899963378906,26.2399997711182
7.25,1280.40002441406,10.3450002670288,23.8799991607666,25.9099998474121,14.9200000762939,76.7200012207031,22.6100006103516
7.94999980926514,1421.32995605469,10.5500001907349,24.1700000762939,25.0699996948242,17.0799999237061,78.629997253418,22.6000003814697
7.70499992370605,1289.67004394531,9.31799983978271,19.1200008392334,22.5400009155273,16.8099994659424,69.5400009155273,20.2900009155273
7.94999980926514,1368.26000976562,8.88000011444092,18.6599998474121,23.1000003814697,15.6000003814697,64.8300018310547,18.9099998474121
7.90000009536743,1233.75,8.41600036621094,16.0499992370605,21.6299991607666,14.4499998092651,56.6800003051758,14.8199996948242
7.5,1191.47998046875,8.32199954986572,20.7000007629395,23.0499992370605,15.6899995803833,58.0299987792969,20.4899997711182
7.75,1177.43005371094,8.8100004196167,21.2700004577637,22.7700004577637,15.8400001525879,61.5999984741211,21.3299999237061
7.40000009536743,1152.23999023438,8.64999961853027,22.6100006103516,22.0799999237061,17.0499992370605,63.3300018310547,22.3999996185303
8,1259.46997070312,9.52799987792969,27.0599994659424,23.5200004577637,18.5499992370605,69.3899993896484,26.3899993896484
8.25,1365.84997558594,9.80000019073486,27.9500007629395,24.0799999237061,19.7600002288818,72.25,26.1900005340576
8.10000038146973,1406,9.69999980926514,29.9400005340576,25.0200004577637,19.7900009155273,73.1999969482422,28.1200008392334
7.55000019073486,1255.15002441406,9.24199962615967,27.6000003814697,23.4599990844727,17.9599990844727,69.1500015258789,27.2800006866455
7.09999990463257,1308.22998046875,9.11200046539307,26.9200000762939,22.5100002288818,17.8700008392334,68.6800003051758,27.8299999237061
7.30000019073486,1345.31994628906,9.20800018310547,26.8500003814697,23.4500007629395,17.3899993896484,68.2399978637695,27.9200000762939
7,1271.63000488281,8.82800006866455,23.5,22.1499996185303,16.6700000762939,63.0400009155273,25.4200000762939
7,1260,8.56999969482422,22.4500007629395,22.3600006103516,16.2700004577637,57.8600006103516,23.6800003051758
6.94999980926514,1230.68005371094,8.58800029754639,22,22.0100002288818,15.6999998092651,55.939998626709,22.8199996948242
7.15000009536743,1356.68005371094,9.74600028991699,25.7299995422363,23.4500007629395,16.7900009155273,63.7999992370605,25.9899997711182
7.15000009536743,1376.36999511719,10.2650003433228,27.5,24.4300003051758,16.7700004577637,65.8300018310547,25.7399997711182
8,1372.06005859375,10.1999998092651,29.6399993896484,24.5100002288818,17.4200000762939,70.0899963378906,26.9400005340576
8.25,1420.64001464844,10.0600004196167,30.3299999237061,24.8199996948242,18.3400001525879,68.4499969482422,27.1100006103516
8.19999980926514,1421.01000976562,9.52385005950928,30.6599998474121,24.0499992370605,18.1100006103516,66.6399993896484,27.9899997711182
8.94999980926514,1449.42004394531,9.75399971008301,30.5,23.8600006103516,18.1100006103516,70.0100021362305,27.75
9,1424.60998535156,9.41199970245361,28.3899993896484,23.4699993133545,19.2399997711182,69.870002746582,27.4099998474121
8.55000019073486,1407.40002441406,9.37399959564209,27.1399993896484,23.2399997711182,18.4300003051758,70.1500015258789,27.0300006866455
8.44999980926514,1470.86999511719,10.0600004196167,29.0699996948242,23.8500003814697,18.7800006866455,75.620002746582,28
8.19999980926514,1411.63000488281,9.98600006103516,30.1000003814697,23.6599998474121,18.0699996948242,72.2799987792969,28.1900005340576
8,1342.21997070312,9.64400005340576,29.25,23.25,17.3600006103516,71.3499984741211,27.1900005340576
8.35000038146973,1355,9.5,30.7000007629395,23,17.3500003814697,70.7900009155273,28.2399997711182
8.39999961853027,1360,9.42000007629395,30.0900001525879,23.7000007629395,18.5200004577637,71.9400024414062,28.3299999237061
8.44999980926514,1362.77001953125,9.61600017547607,31.9599990844727,23.7800006866455,18.4400005340576,71.370002746582,29.4899997711182
8.64999961853027,1402.98999023438,9.89200019836426,34.3199996948242,24.4400005340576,18.7000007629395,75.1900024414062,30.0799999237061
8.75,1439.31994628906,9.57199954986572,32.7400016784668,24.4699993133545,19.1000003814697,75.75,30.1200008392334
9,1520.53002929688,10.5450000762939,34.060001373291,25.9099998474121,20.4699993133545,79.2799987792969,31.3700008392334
9.14999961853027,1480.56994628906,10.3999996185303,32.8300018310547,25.7600002288818,19.9699993133545,75.7099990844727,30.2700004577637
8.44999980926514,1448.7900390625,9.46504998207092,29.6049995422363,24.1599998474121,18.3700008392334,72.0299987792969,28.3899993896484
8.64999961853027,1413.30004882812,9.25,27.0300006866455,24.0400009155273,18.7199993133545,71.4100036621094,27.4200000762939
8.25,1393.19995117188,9.40200042724609,26.6800003051758,24.2399997711182,18.3600006103516,71.7399978637695,28.0699996948242
7.94999980926514,1378.91003417969,9.33199977874756,26.1200008392334,24.2600002288818,18.0900001525879,70.7900009155273,27.8199996948242
8.05000019073486,1443.91003417969,9.32199954986572,31.7800006866455,24.8099994659424,18.7199993133545,71.9000015258789,30.9300003051758
8.60000038146973,1430.82995605469,9.4980001449585,32.7299995422363,25.1200008392334,17.9099998474121,72.1900024414062,32.7900009155273
8.39999961853027,1411,8.88399982452393,31.3600006103516,24.6100006103516,16.7000007629395,68.3000030517578,31.6399993896484
7.94999980926514,1385.92004394531,9.08399963378906,29.5300006866455,24.1100006103516,16.8999996185303,67,32.4000015258789
7.75,1366.06994628906,8.82400035858154,28.3700008392334,23.3299999237061,15.5900001525879,64.8499984741211,33.0200004577637
7.44999980926514,1382.51000976562,8.61999988555908,27.7199993133545,23.6599998474121,15.6099996566772,68.1699981689453,32.7900009155273
7.25,1384.31005859375,8.44999980926514,28.1499996185303,24,15.6599998474121,68.5400009155273,32.4700012207031
8.30000019073486,1557.43005371094,9.7819995880127,30.4300003051758,25.5300006866455,19.0200004577637,73.0699996948242,33.6199989318848
8.30000019073486,1547.56005859375,10.0600004196167,30.6900005340576,25.7999992370605,18.4699993133545,75.2900009155273,33.4000015258789
9.35000038146973,1599.15002441406,10.1700000762939,30.8199996948242,25.7199993133545,19.5300006866455,77.7200012207031,34.4799995422363
9.25,1595.68005371094,10.6000003814697,30.3899993896484,24.9799995422363,19.4799995422363,77.6600036621094,34.2599983215332
9.25,1631.30004882812,10.7150001525879,31.2600002288818,23.7999992370605,18.9200000762939,78.3899993896484,34.8300018310547
9.76500000953674,1602.14351806641,10.960000038147,32.1152501106262,25.8260000228882,20.0170001506805,77.9310001373291,34.5960004806519
9.89999961853027,1746.91003417969,11.8599996566772,32.4700012207031,26.0400009155273,21.8700008392334,81.6900024414062,34.560001373291
10.3500003814697,1698.72998046875,11.6700000762939,33.75,25.8299999237061,23.3500003814697,83.1500015258789,34.8800010681152
10.6999998092651,1648.98999023438,11.5600004196167,31.7299995422363,25.3400001525879,21.1399993896484,80.620002746582,34.1500015258789
10.5,1639.42004394531,11.164999961853,31.2600002288818,26.5699996948242,19.2800006866455,79.3099975585938,36.3199996948242
10.5500001907349,1670.72998046875,11.7749996185303,32.5900001525879,25.8999996185303,21.8500003814697,81.9100036621094,35.8199996948242
11,1655,12.0200004577637,31.6800003051758,26.6499996185303,21.1900005340576,83.5999984741211,35.810001373291
11.3999996185303,1725.96997070312,12.6350002288818,34.439998626709,27.9500007629395,22.8299999237061,86.1100006103516,36.75
11.6000003814697,1742.64001464844,12.8400001525879,36.0750007629395,28.1000003814697,22.0100002288818,86.3399963378906,36.4300003051758
12.5500001907349,1812.64001464844,12.9300003051758,38.6100006103516,29.0799999237061,25.4899997711182,87.1999969482422,37.2099990844727
13.5,1840.91003417969,12.8050003051758,40.9799995422363,29.5200004577637,25.4500007629395,89.6999969482422,37.0800018310547
12.8000001907349,1777.96997070312,12.1499996185303,39.2099990844727,29.0200004577637,23.8600006103516,86.129997253418,36.5900001525879
11.8500003814697,1733.31005859375,11.8649997711182,38.560001373291,28.0200004577637,22.2199993133545,82.8300018310547,34.8300018310547
9.60000038146973,1588.36999511719,11.0600004196167,35.3199996948242,26.5400009155273,19.8999996185303,77.5899963378906,31.1000003814697
10.5500001907349,1623.92004394531,11.0600004196167,36.8899993896484,27.1399993896484,20.4099998474121,77.4499969482422,32.2400016784668
10.6499996185303,1650.67004394531,10.8249998092651,36.2099990844727,26.8299999237061,20.8199996948242,77.4800033569336,32.6699981689453
10.9499998092651,1673.73999023438,11.0950002670288,36.7099990844727,25.9699993133545,20.5100002288818,78.25,33.4900016784668
10.6000003814697,1638.23999023438,11.0600004196167,35.3199996948242,25.9500007629395,18.9500007629395,76.4199981689453,33.2900009155273
10.8999996185303,1628.34997558594,11.4399995803833,35.8300018310547,26.0900001525879,18.9599990844727,78.1600036621094,33.4000015258789
10.5,1626.91003417969,11.5,34.8199996948242,26,18.1700000762939,76.1699981689453,32.2999992370605
10.3000001907349,1633.52001953125,11.3500003814697,34.25,26.2900009155273,18.1800003051758,76.0800018310547,32.6800003051758
10.3999996185303,1677.09997558594,11.414999961853,35.5999984741211,26.6700000762939,20.1100006103516,75.6800003051758,33.0499992370605
10.0500001907349,1610.32995605469,10.7299995422363,32.7949981689453,25.8099994659424,18.1499996185303,73.1900024414062,30.4599990844727
9.85000038146973,1615.39001464844,10.5500001907349,33.189998626709,26.1599998474121,18.3400001525879,72.5100021362305,30.5799999237061
9.64999961853027,1541.25,10.3199996948242,32.2700004577637,26.0100002288818,18.0300006866455,71.1600036621094,29.6100006103516
9.89999961853027,1593.21997070312,10.8100004196167,33.060001373291,26.0799999237061,19.0599994659424,73.9199981689453,29.6299991607666
9.85000038146973,1592.33996582031,10.6549997329712,33.0099983215332,25.9200000762939,19.0100002288818,73.4499969482422,31.0799999237061
9.69999980926514,1658.7900390625,10.664999961853,32,25.6399993896484,19.2199993133545,74.4400024414062,30.4300003051758
9.69999980926514,1669.97998046875,10.9700002670288,31.8199996948242,26.5599994659424,19.1000003814697,74.5199966430664,30.6800003051758
9.56749992370606,1664.01649780273,10.9099998474121,31.8287498474121,26.6050000190735,19.0520000457764,75.2394996643066,31.8209999084473
9.35000038146973,1703.76000976562,11.1099996566772,33.2200012207031,28.0799999237061,19.5100002288818,76.2399978637695,32.5200004577637
9.44999980926514,1657.44995117188,11.1599998474121,30.9400005340576,27.0400009155273,18.5,74.1699981689453,32.8199996948242
9.44999980926514,1661.30004882812,10.6199998855591,32.1800003051758,27.1900005340576,19.0200004577637,75.0899963378906,33.9300003051758
9.25,1670.28002929688,10.4350004196167,29.8999996185303,26.8999996185303,19.3799991607666,74.129997253418,33.1500015258789
9.30000019073486,1707.40002441406,10.5,30.7000007629395,26.7999992370605,19.6100006103516,75.2399978637695,33.1399993896484
8.89999961853027,1686.76000976562,10.75,28.8099994659424,26.8400001525879,18.8700008392334,73.5800018310547,31.7199993133545
8.69999980926514,1696.22998046875,10.7700004577637,27.9200000762939,26.1000003814697,18.8500003814697,73.5100021362305,30.9300003051758
9.14999961853027,1799.33996582031,11.8299999237061,30.7800006866455,28.0200004577637,20.5699996948242,80.9199981689453,32.810001373291
9,1746.7900390625,11.4799995422363,29.5799999237061,26.9099998474121,19.6499996185303,80.8899993896484,32.3499984741211
8.89999961853027,1732.18994140625,11.1850004196167,29.7299995422363,27.0799999237061,19.7099990844727,79.9000015258789,32.5499992370605
8.85000038146973,1713.65002441406,11.0699996948242,30.5699996948242,26.9200000762939,19.6299991607666,78.1699981689453,33.6599998474121
8.64999961853027,1711.7099609375,11.1549997329712,30.4899997711182,27.5200004577637,20.0499992370605,80.120002746582,32.5499992370605
8.5,1720.5400390625,11.0200004577637,30.8400001525879,27.2800006866455,20.25,79.620002746582,32.6599998474121
8.39999961853027,1695.4599609375,11.1149997711182,30.8600006103516,26.8299999237061,20.3299999237061,78.8600006103516,32.1699981689453
8.35000038146973,1701.30004882812,10.9049997329712,30.4200000762939,27.1000003814697,20.0300006866455,77.4300003051758,31.1800003051758
8.19999980926514,1702.82995605469,10.5,29.8899993896484,27.8500003814697,20.8400001525879,77.3399963378906,30.9899997711182
8.25,1681.75,11.1949996948242,29.4899997711182,27.7199993133545,21.1499996185303,76.6699981689453,30.8099994659424
9,1707.5400390625,10.9350004196167,29.8899993896484,27.9500007629395,21.4400005340576,77.3899993896484,31.0200004577637
9.25,1687.73999023438,10.8199996948242,29.4799995422363,27.4599990844727,21.0300006866455,76.1399993896484,30.2399997711182
9.10000038146973,1662.13000488281,10.5349998474121,29.2299995422363,27.2000007629395,20.2299995422363,75.0500030517578,30.2600002288818
8.85000038146973,1650.23999023438,10.8950004577637,29.0900001525879,27.8899993896484,20.3600006103516,74.7399978637695,31.1900005340576
9,1675.13000488281,11.1099996566772,30.5,27.7800006866455,20.7199993133545,78.3199996948242,32.6800003051758
9.30000019073486,1724.77001953125,11.5,30.8899993896484,28.0300006866455,21.0900001525879,80,33.2000007629395
9.69999980926514,1751.7900390625,11.5600004196167,32.3400001525879,27.9899997711182,21.5699996948242,82.6999969482422,34.7099990844727
9.14999961853027,1754.47998046875,11.5100002288818,30.1900005340576,27.8199996948242,21.0599994659424,83.6999969482422,32.9000015258789
9.35000038146973,1768.57995605469,11.8549995422363,31.0499992370605,28.3999996185303,21.1700000762939,86.1999969482422,32.2700004577637
9.94999980926514,1805.09997558594,12.5900001525879,30.6499996185303,28.6599998474121,22.1299991607666,87.0199966430664,31.2099990844727
10.0500001907349,1808.06994628906,12.5349998474121,30.5200004577637,29.3600006103516,23.0100002288818,85.8899993896484,30.8400001525879
9.89999961853027,1792.96997070312,12.1149997711182,28.8799991607666,28.7000007629395,22.2600002288818,85.5,30.4599990844727
9.80000019073486,1778.86999511719,11.7299995422363,28.5100002288818,28.5400009155273,22.2900009155273,86,29.9899997711182
9.5,1752.92004394531,10.835000038147,27.1700000762939,28.2900009155273,22.2099990844727,84.9800033569336,29.4799995422363
9.60000038146973,1778.91003417969,11.210000038147,27.9400005340576,28.0699996948242,21.9599990844727,84.0699996948242,30.0799999237061
8.75,1767.46997070312,11.5450000762939,28.1399993896484,27.8099994659424,21.9200000762939,84.4899978637695,29.4200000762939
9.19999980926514,1768.68994140625,11.1599998474121,29.7600002288818,28,21.9899997711182,85.0999984741211,31.4099998474121
9.14999961853027,1779.36999511719,11.4350004196167,28.9300003051758,28.1200008392334,22,87.3499984741211,30.8299999237061
9.19999980926514,1834.43994140625,11.8450002670288,28.9799995422363,28.5799999237061,23.3799991607666,88.4000015258789,31.0400009155273
9.39999961853027,1853.80004882812,12.2399997711182,29.0100002288818,28.75,23.6700000762939,88.4400024414062,31.1900005340576
9.30000019073486,1866.96997070312,12.375,29.5200004577637,28.6000003814697,22.9300003051758,86.8000030517578,32.2999992370605
9.39999961853027,1893.5,12.7650003433228,29.7000007629395,29.0300006866455,24.3700008392334,88.8000030517578,32.7999992370605
9.39999961853027,1945.25,12.6750001907349,30.7700004577637,30.6299991607666,24.5599994659424,91.7300033569336,33.7999992370605
9.19999980926514,1910.44995117188,12.085000038147,29.6700000762939,30.2399997711182,23.3700008392334,90.3600006103516,33.6300010681152
9.05000019073486,1928.85998535156,11.7749996185303,29.4300003051758,30.6499996185303,23.1599998474121,91.7099990844727,34.2999992370605
8.89999961853027,1948.72998046875,11.7349996566772,28.6100006103516,30.6000003814697,23.7099990844727,91.3399963378906,34.3699989318848
9.25,1945.44995117188,11.6499996185303,28.5599994659424,30.1100006103516,22.7999992370605,91.3000030517578,33.4099998474121
9.19999980926514,1917.73999023438,12.0600004196167,28.9699993133545,30.6599998474121,22.6000003814697,90.9400024414062,33.2400016784668
8.91999988555908,1847.91598510742,11.8000001907349,29.8545001029968,29.5235000610352,22.2755000114441,90.1705009460449,34.8060000419617
8.85000038146973,1891.59997558594,11.6000003814697,30.1000003814697,30.1900005340576,22.0300006866455,91.9000015258789,34.3199996948242
8.89999961853027,1871.06994628906,11.835000038147,29.8700008392334,29.6399993896484,21.2299995422363,90.3899993896484,35.0099983215332
8.75,1816.58996582031,12.125,29.5100002288818,28.8899993896484,21.4300003051758,89.3600006103516,35.9799995422363
8.5,1783.73999023438,11.9099998474121,30.7600002288818,28.7600002288818,21.2700004577637,87.370002746582,36.9799995422363
8.64999961853027,1784.58996582031,12.1099996566772,31.9699993133545,29.4099998474121,21.3199996948242,92.3099975585938,37.9500007629395
8.5,1787,12.0749998092651,30.2299995422363,29.0300006866455,21.0400009155273,91.9400024414062,37.4700012207031
8.75,1806.66003417969,12.4399995803833,30.7000007629395,29.3600006103516,21.3199996948242,94.0299987792969,37.6599998474121
8.55000019073486,1787.2099609375,12.6350002288818,31.2399997711182,29.6800003051758,21.1000003814697,91.1699981689453,37.060001373291
8.5,1732.28002929688,12.0749998092651,30.5900001525879,29.4300003051758,20.75,89.6399993896484,37.1199989318848
8.14999961853027,1652.39001464844,11.4549999237061,28.8999996185303,28.2299995422363,19.4699993133545,85.4800033569336,36.4900016784668
8.10000038146973,1674,11.2700004577637,28.3099994659424,27.9599990844727,19.8799991607666,85.2399978637695,34.4000015258789
7.69999980926514,1638.46997070312,11.375,26.9699993133545,27.6599998474121,19.0300006866455,83.8600006103516,33.5499992370605
7.69999980926514,1650.56994628906,11.3599996566772,26.7700004577637,27.75,18.9300003051758,83.0699996948242,33.3499984741211
7.69999980926514,1657.77001953125,11.3450002670288,27.5300006866455,30.1499996185303,19.3199996948242,85.9300003051758,34.4599990844727
7.94999980926514,1700.40002441406,11.4849996566772,28.0499992370605,32,19.8199996948242,89.0599975585938,35.560001373291
7.84999990463257,1672.97998046875,11.2700004577637,27.1399993896484,31.2700004577637,19.5799999237061,86.5999984741211,35.4300003051758
7.75,1710.68005371094,11.4099998474121,27.5499992370605,31.1399993896484,19.5900001525879,85.3199996948242,36.4799995422363
7.40000009536743,1742.97998046875,11.5500001907349,27.8099994659424,31.2900009155273,19.8700008392334,87.2200012207031,37.1399993896484
7.09999990463257,1710.7099609375,11.3500003814697,27.6299991607666,31.0300006866455,19.3500003814697,87.9599990844727,37.7200012207031
7.05000019073486,1706.7900390625,11.6499996185303,26.6900005340576,31.2399997711182,19.2999992370605,89.3000030517578,37.1399993896484
7,1709.7099609375,12.25,26.4099998474121,32.0299987792969,19.7000007629395,89.5999984741211,36.2599983215332
7.05000019073486,1758.84997558594,12.585000038147,26.2700004577637,32.4700012207031,20.1700000762939,91.7200012207031,36.7799987792969
7.34999990463257,1788.81005859375,12.8450002670288,27.2099990844727,32.7400016784668,20.2199993133545,92.5400009155273,37.3400001525879
7.25,1817.89001464844,12.5150003433228,27.7999992370605,32.1699981689453,20.3700008392334,91.370002746582,37.2700004577637
7.30000019073486,1845,12.5649995803833,27.2399997711182,32.4599990844727,21.0200004577637,91.3499984741211,36.2599983215332
7.34999990463257,1780.96997070312,12.2799997329712,26.3299999237061,30.25,20.0799999237061,88.6399993896484,35.560001373291
7.5,1732.59997558594,12.3199996948242,26.75,29.8400001525879,19.8999996185303,88.3000030517578,35.1100006103516
7.15000009536743,1702.10998535156,11.789999961853,25.6000003814697,29.75,19.7800006866455,88.6800003051758,34.2599983215332
7.15000009536743,1667.86999511719,11.664999961853,25.5300006866455,29.9099998474121,19.5100002288818,89.5,33.7200012207031
7.25,1653.02001953125,12.1450004577637,24.6299991607666,30.1900005340576,19.1499996185303,87.5500030517578,34.2200012207031
7.19999980926514,1671.7099609375,12.3999996185303,25.1299991607666,30.0799999237061,19.6499996185303,89.5699996948242,36.310001373291
7.30000019073486,1702.03002929688,12.039999961853,24.6599998474121,30.0400009155273,19.75,88.9700012207031,35.2000007629395
7.25,1792.02001953125,12.914999961853,25.5799999237061,30.7399997711182,20.75,94.3899993896484,36.7000007629395
7.5,1823.55004882812,13.0699996948242,26.0200004577637,31.2199993133545,20.9099998474121,94.6100006103516,36.75
6.84999990463257,1749.2900390625,12.6899995803833,24.8400001525879,30.3600006103516,20.1100006103516,90.379997253418,35.4900016784668
7.05000019073486,1697.7099609375,12.1599998474121,22.9400005340576,29.4899997711182,19.5900001525879,87.6699981689453,34.1599998474121
6.65000009536743,1605.05004882812,11.5150003433228,22.2299995422363,29.3299999237061,18.7199993133545,84.0199966430664,33.6500015258789
6.80000019073486,1630.26000976562,11.6850004196167,22.9300003051758,29.4699993133545,19.3999996185303,86.5100021362305,34.060001373291
6.75,1622.5,11.8249998092651,22.8299999237061,28.7600002288818,19.1100006103516,87.8099975585938,33.4099998474121
6.34999990463257,1604.13000488281,12.375,24.5,29.3199996948242,19.0100002288818,88,34.810001373291
6.40000009536743,1669.57995605469,12.7849998474121,26.2299995422363,29.1499996185303,19.5799999237061,90.6500015258789,35.7700004577637
6.25,1713.31994628906,13.2600002288818,29.1900005340576,30.5400009155273,19.7199993133545,93.0899963378906,40.9900016784668
6.30000019073486,1768.31005859375,13.1400003433228,29.0300006866455,32.2700004577637,20.5499992370605,94.0800018310547,41.9599990844727
6.5,1783.75,13.3100004196167,29.8400001525879,32.1199989318848,19.9799995422363,92.8399963378906,44.8699989318848
7.80000019073486,2118.23999023438,15.1899995803833,37.689998626709,36.5699996948242,24.3099994659424,104.190002441406,48.1800003051758
7.5,2007.43994140625,15.3500003814697,36.0499992370605,36.1300010681152,26.8400001525879,104.23999786377,47
7.09999990463257,2000.02001953125,15.460000038147,36.4099998474121,35.5,25.1599998474121,103.75,46.2299995422363
6.84999990463257,1962.92004394531,15.2200002670288,36.4599990844727,33.9199981689453,23.5200004577637,102.050003051758,46.4000015258789
7,2052.8701171875,15.0699996948242,37.5400009155273,34.6500015258789,25.4799995422363,105.800003051758,47.6100006103516
7.09999990463257,2109.61010742188,15.2449998855591,39.9199981689453,34.5400009155273,25.7800006866455,106.580001831055,49.2099990844727
7.30000019073486,2081.25,14.8699998855591,39.4199981689453,35.0099983215332,25.6100006103516,103.339996337891,48.8899993896484
